"","R.N","FROM","TO","prs","revenue"
"458","E101","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",1,33
"459","E101","SAHABABAD","CANTT RLY STATION",3,81
"460","E101","SAHABABAD","MODHAILA",1,17
"461","E101","VYASBAGH","LBS AIRPORT",1,27
"462","E102","AGRASEN MOD","MODHAILA",2,54
"463","E102","AIRPORT ROAD","BHOJUBEER",1,33
"464","E102","AIRPORT ROAD","CANTT RLY STATION",10,380
"465","E102","AIRPORT ROAD","CANTT RLY
STATION",2,76
"466","E102","AIRPORT ROAD","GILAT BAZAR",1,33
"467","E102","AIRPORT ROAD","KACHAHARI",1,33
"468","E102","AIRPORT ROAD","NADESAR",4,132
"469","E102","AIRPORT ROAD","ROHANIA",1,43
"470","E102","B.H.E.L.","CANTT RLY STATION",3,66
"471","E102","B.H.E.L.","KACHAHARI",3,66
"472","E102","B.H.E.L.","LAHARTARA",1,27
"473","E102","B.H.E.L.","MIRZAMURAD
BAZAR",1,48
"474","E102","BABATPUR CHAURAHA","BHOJUBEER",3,99
"475","E102","BABATPUR CHAURAHA","CANTT RLY STATION",11,418
"476","E102","BABATPUR CHAURAHA","CHANDPUR CHAURAHA",1,43
"477","E102","BABATPUR CHAURAHA","CIRCUIT HOUSE",6,198
"478","E102","BABATPUR CHAURAHA","GILAT BAZAR",1,33
"479","E102","BABATPUR CHAURAHA","HARHUA",1,22
"480","E102","BABATPUR CHAURAHA","MOHANSARAI",2,108
"481","E102","BABATPUR CHAURAHA","ROHANIA",1,48
"482","E102","BABATPUR
CHAURAHA","AGRASEN MOD",1,33
"483","E102","BABATPUR
CHAURAHA","BHOJUBEER",7,231
"484","E102","BABATPUR
CHAURAHA","BHULLANPUR",2,86
"485","E102","BABATPUR
CHAURAHA","CANTT RLY STATION",78,2964
"486","E102","BABATPUR
CHAURAHA","CANTT RLY
STATION",17,646
"487","E102","BABATPUR
CHAURAHA","CIRCUIT HOUSE",2,66
"488","E102","BABATPUR
CHAURAHA","GILAT BAZAR",4,132
"489","E102","BABATPUR
CHAURAHA","HARHUA",1,22
"490","E102","BABATPUR
CHAURAHA","MODHAILA",2,86
"491","E102","BABATPUR
CHAURAHA","RAJATALAB",2,108
"492","E102","BHOJUBEER","AGRASEN MOD",2,24
"493","E102","BHOJUBEER","BABATPUR CHAURAHA",5,165
"494","E102","BHOJUBEER","BABATPUR
CHAURAHA",14,462
"495","E102","BHOJUBEER","CANTT RLY STATION",12,204
"496","E102","BHOJUBEER","CHANDPUR
CHAURAHA",1,22
"497","E102","BHOJUBEER","HARHUA",4,88
"498","E102","BHOJUBEER","KAAZI SARAI",2,44
"499","E102","BHOJUBEER","MIRZAMURAD
BAZAR",1,43
"500","E102","BHOJUBEER","MOHANSARAI",1,33
"501","E102","BHOJUBEER","RAJATALAB",1,38
"502","E102","BHOJUBEER","ROHANIA",1,27
"503","E102","BHOJUBEER","RTO",2,54
"504","E102","BHULLANPUR","CANTT RLY STATION",3,66
"505","E102","BHULLANPUR","KACHAHARI",1,22
"506","E102","BHULLANPUR","MIRZAMURAD
BAZAR",1,33
"507","E102","BHULLANPUR","SADHU KI KUTIYA",1,33
"508","E102","BOULIA","CANTT RLY STATION",4,48
"509","E102","BOULIA","CHANDPUR
CHAURAHA",1,12
"510","E102","BOULIA","JAGATPUR",1,22
"511","E102","BOULIA","MIRZAMURAD BAZAR",4,152
"512","E102","BOULIA","MOHANSARAI",1,27
"513","E102","BOULIA","RAJATALAB",2,54
"514","E102","BOULIA","ROHANIA",3,51
"515","E102","BOULIA","RTO",2,76
"516","E102","BOULIA","SADHU KI KUTIYA",1,33
"517","E102","BOULIA","TARNA",1,27
"518","E102","CANTT RLY STATION","AGRASEN MOD",5,110
"519","E102","CANTT RLY STATION","AIRPORT ROAD",1,38
"520","E102","CANTT RLY STATION","B.H.E.L.",10,220
"521","E102","CANTT RLY STATION","BABATPUR CHAURAHA",9,342
"522","E102","CANTT RLY STATION","BABATPUR
CHAURAHA",55,2090
"523","E102","CANTT RLY STATION","BHOJUBEER",1,17
"524","E102","CANTT RLY STATION","BHULLANPUR",5,110
"525","E102","CANTT RLY STATION","CHANDPUR CHAURAHA",1,17
"526","E102","CANTT RLY STATION","CHANDPUR
CHAURAHA",6,102
"527","E102","CANTT RLY STATION","GILAT BAZAR",2,34
"528","E102","CANTT RLY STATION","HARHUA",15,405
"529","E102","CANTT RLY STATION","JAGATPUR",14,308
"530","E102","CANTT RLY STATION","KAAZI SARAI",1,33
"531","E102","CANTT RLY STATION","KACHAHARI",2,24
"532","E102","CANTT RLY STATION","KIT",12,456
"533","E102","CANTT RLY STATION","MIRZAMURAD BAZAR",13,559
"534","E102","CANTT RLY STATION","MIRZAMURAD
BAZAR",12,516
"535","E102","CANTT RLY STATION","MODHAILA",11,187
"536","E102","CANTT RLY STATION","MOHANSARAI",35,945
"537","E102","CANTT RLY STATION","RAJATALAB",31,1023
"538","E102","CANTT RLY STATION","RAKHAUNA",1,38
"539","E102","CANTT RLY STATION","ROHANIA",9,198
"540","E102","CANTT RLY STATION","RTO",7,231
"541","E102","CANTT RLY STATION","SADHU KI KUTIYA",11,418
"542","E102","CANTT RLY STATION","SAHABABAD",1,27
"543","E102","CANTT RLY STATION","SATOMAHUA",1,33
"544","E102","CANTT RLY
STATION","BABATPUR
CHAURAHA",5,190
"545","E102","CANTT RLY
STATION","CHANDPUR
CHAURAHA",1,17
"546","E102","CANTT RLY
STATION","JAGATPUR",1,22
"547","E102","CANTT RLY
STATION","MIRZAMURAD
BAZAR",2,86
"548","E102","CANTT RLY
STATION","MODHAILA",2,34
"549","E102","CANTT RLY
STATION","MOHANSARAI",4,108
"550","E102","CANTT RLY
STATION","RAJATALAB",6,198
"551","E102","CANTT RLY
STATION","ROHANIA",2,44
"552","E102","CANTT RLY
STATION","RTO",1,33
"553","E102","CANTT RLY
STATION","SADHU KI KUTIYA",6,228
"554","E102","CHANDPUR CHAURAHA","CANTT RLY STATION",1,17
"555","E102","CHANDPUR CHAURAHA","KIT",1,33
"556","E102","CHANDPUR
CHAURAHA","BABATPUR
CHAURAHA",4,172
"557","E102","CHANDPUR
CHAURAHA","BHOJUBEER",3,66
"558","E102","CHANDPUR
CHAURAHA","CANTT RLY STATION",4,68
"559","E102","CHANDPUR
CHAURAHA","GILAT BAZAR",1,27
"560","E102","CHANDPUR
CHAURAHA","KACHAHARI",1,22
"561","E102","CHANDPUR
CHAURAHA","KIT",1,33
"562","E102","CIRCUIT HOUSE","RAJATALAB",1,38
"563","E102","GILAT BAZAR","BABATPUR
CHAURAHA",1,33
"564","E102","GILAT BAZAR","CANTT RLY STATION",5,85
"565","E102","GILAT BAZAR","HARHUA",1,22
"566","E102","GILAT BAZAR","MODHAILA",1,27
"567","E102","GILAT BAZAR","ROHANIA",2,54
"568","E102","GILAT BAZAR","SANMUKH HOSPITAL",1,27
"569","E102","HARHUA","AGRASEN MOD",1,17
"570","E102","HARHUA","BABATPUR
CHAURAHA",2,44
"571","E102","HARHUA","BHOJUBEER",2,44
"572","E102","HARHUA","BHULLANPUR",1,38
"573","E102","HARHUA","CANTT RLY STATION",31,837
"574","E102","HARHUA","CANTT RLY
STATION",1,27
"575","E102","HARHUA","CIRCUIT HOUSE",2,44
"576","E102","HARHUA","JAGATPUR",4,152
"577","E102","HARHUA","MIRZAMURAD
BAZAR",2,108
"578","E102","HARHUA","MOHANSARAI",2,86
"579","E102","HARHUA","SANMUKH HOSPITAL",1,17
"580","E102","JAGATPUR","CANTT RLY STATION",7,154
"581","E102","JAGATPUR","CIRCUIT HOUSE",2,54
"582","E102","KAAZI SARAI","BABATPUR
CHAURAHA",1,22
"583","E102","KAAZI SARAI","CANTT RLY STATION",6,198
"584","E102","KAAZI SARAI","NADESAR",1,27
"585","E102","KACHAHARI","BABATPUR
CHAURAHA",4,152
"586","E102","KACHAHARI","CANTT RLY STATION",6,72
"587","E102","KACHAHARI","CHANDPUR CHAURAHA",1,22
"588","E102","KACHAHARI","CHANDPUR
CHAURAHA",1,22
"589","E102","KACHAHARI","HARHUA",1,27
"590","E102","KACHAHARI","JAGATPUR",1,27
"591","E102","KACHAHARI","KIT",4,172
"592","E102","KACHAHARI","MIRZAMURAD BAZAR",1,43
"593","E102","KACHAHARI","MIRZAMURAD
BAZAR",2,86
"594","E102","KACHAHARI","MOHANSARAI",8,264
"595","E102","KACHAHARI","RAJATALAB",2,76
"596","E102","KACHAHARI","TARNA",2,34
"597","E102","KIT","CANTT RLY STATION",10,380
"598","E102","KIT","CHANDPUR CHAURAHA",1,33
"599","E102","KIT","CHANDPUR
CHAURAHA",2,66
"600","E102","KIT","KACHAHARI",1,43
"601","E102","KIT","MODHAILA",1,33
"602","E102","LAHARTARA","BABATPUR
CHAURAHA",5,215
"603","E102","LAHARTARA","CANTT RLY STATION",1,12
"604","E102","LAHARTARA","CHANDPUR
CHAURAHA",6,72
"605","E102","LAHARTARA","KIT",2,76
"606","E102","LAHARTARA","MIRZAMURAD BAZAR",1,38
"607","E102","LAHARTARA","MOHANSARAI",1,27
"608","E102","MIRZAMURAD BAZAR","BHOJUBEER",5,215
"609","E102","MIRZAMURAD BAZAR","BOULIA",1,38
"610","E102","MIRZAMURAD BAZAR","CANTT RLY STATION",2,86
"611","E102","MIRZAMURAD BAZAR","CHANDPUR
CHAURAHA",1,38
"612","E102","MIRZAMURAD BAZAR","LAHARTARA",2,76
"613","E102","MIRZAMURAD BAZAR","MODHAILA",2,66
"614","E102","MIRZAMURAD BAZAR","ROHANIA",1,33
"615","E102","MIRZAMURAD
BAZAR","BABATPUR
CHAURAHA",1,59
"616","E102","MIRZAMURAD
BAZAR","BHOJUBEER",1,43
"617","E102","MIRZAMURAD
BAZAR","CANTT RLY STATION",1,43
"618","E102","MIRZAMURAD
BAZAR","CANTT RLY
STATION",1,43
"619","E102","MIRZAMURAD
BAZAR","MODHAILA",1,33
"620","E102","MIRZAMURAD
BAZAR","TARNA",1,48
"621","E102","MODHAILA","BABATPUR
CHAURAHA",2,86
"622","E102","MODHAILA","CANTT RLY STATION",3,51
"623","E102","MODHAILA","CIRCUIT HOUSE",1,22
"624","E102","MODHAILA","ROHANIA",1,12
"625","E102","MOHANSARAI","B.H.E.L.",1,38
"626","E102","MOHANSARAI","BABATPUR
CHAURAHA",2,108
"627","E102","MOHANSARAI","BHOJUBEER",6,198
"628","E102","MOHANSARAI","BOULIA",1,27
"629","E102","MOHANSARAI","CANTT RLY STATION",23,621
"630","E102","MOHANSARAI","CANTT RLY
STATION",1,27
"631","E102","MOHANSARAI","CHANDPUR CHAURAHA",1,22
"632","E102","MOHANSARAI","KACHAHARI",2,66
"633","E102","NADESAR","BABATPUR
CHAURAHA",1,38
"634","E102","NADESAR","CHANDPUR
CHAURAHA",1,22
"635","E102","NADESAR","HARHUA",1,27
"636","E102","NADESAR","SAHABABAD",1,27
"637","E102","NADESAR","VYASBAGH",1,22
"638","E102","RAJATALAB","BABATPUR
CHAURAHA",3,162
"639","E102","RAJATALAB","BHOJUBEER",9,342
"640","E102","RAJATALAB","BHULLANPUR",5,110
"641","E102","RAJATALAB","BOULIA",3,81
"642","E102","RAJATALAB","CANTT RLY STATION",38,1254
"643","E102","RAJATALAB","CANTT RLY
STATION",5,165
"644","E102","RAJATALAB","CHANDPUR CHAURAHA",1,27
"645","E102","RAJATALAB","CHANDPUR
CHAURAHA",1,27
"646","E102","RAJATALAB","GILAT BAZAR",2,76
"647","E102","RAJATALAB","KACHAHARI",1,38
"648","E102","RAJATALAB","MODHAILA",1,27
"649","E102","RAJATALAB","NADESAR",1,33
"650","E102","RAJATALAB","RAKHAUNA",1,12
"651","E102","RAJATALAB","RTO",1,48
"652","E102","RAJATALAB","SADHU KI KUTIYA",2,34
"653","E102","RAJATALAB","TARNA",1,43
"654","E102","ROHANIA","BABATPUR
CHAURAHA",1,48
"655","E102","ROHANIA","BHOJUBEER",1,27
"656","E102","ROHANIA","BOULIA",1,17
"657","E102","ROHANIA","CANTT RLY STATION",6,132
"658","E102","ROHANIA","CIRCUIT HOUSE",1,27
"659","E102","ROHANIA","KACHAHARI",1,27
"660","E102","ROHANIA","LAHARTARA",1,17
"661","E102","ROHANIA","MIRZAMURAD BAZAR",1,33
"662","E102","ROHANIA","MIRZAMURAD
BAZAR",1,33
"663","E102","ROHANIA","MOHANSARAI",1,17
"664","E102","ROHANIA","NADESAR",1,22
"665","E102","ROHANIA","RAJATALAB",1,22
"666","E102","RTO","BHOJUBEER",2,54
"667","E102","RTO","CANTT RLY STATION",6,198
"668","E102","RTO","CANTT RLY
STATION",3,99
"669","E102","RTO","CHANDPUR CHAURAHA",2,76
"670","E102","RTO","CIRCUIT HOUSE",2,54
"671","E102","RTO","MODHAILA",1,38
"672","E102","SADHU KI KUTIYA","CANTT RLY STATION",12,456
"673","E102","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",1,33
"674","E102","SADHU KI KUTIYA","KACHAHARI",2,86
"675","E102","SADHU KI KUTIYA","MODHAILA",1,33
"676","E102","SADHU KI KUTIYA","NADESAR",1,38
"677","E102","SAHABABAD","BABATPUR
CHAURAHA",3,144
"678","E102","SAHABABAD","BHOJUBEER",2,66
"679","E102","SAHABABAD","CANTT RLY STATION",5,135
"680","E102","SANMUKH HOSPITAL","CANTT RLY STATION",1,38
"681","E102","SATOMAHUA","KACHAHARI",1,27
"682","E102","TARNA","BABATPUR
CHAURAHA",1,27
"683","E102","TARNA","MIRZAMURAD BAZAR",2,96
"684","E102","TARNA","MIRZAMURAD
BAZAR",2,96
"685","E102","VYASBAGH","BOULIA",4,108
"686","E102","VYASBAGH","CANTT RLY STATION",9,243
"687","E102","VYASBAGH","GILAT BAZAR",2,34
"688","E102","VYASBAGH","TARNA",1,12
"689","E103","BHELUPUR","VIDYAPEETH",1,12
"690","E103","BHULLANPUR","CANTT RLY STATION",1,22
"691","E103","BHULLANPUR","MIRZAMURAD BAZAR",1,33
"692","E103","BHULLANPUR","MOHANSARAI",1,22
"693","E103","BOULIA","KACHHAWAN ROAD",1,43
"694","E103","BOULIA","MIRZAMURAD
BAZAR",2,76
"695","E103","BOULIA","MODHAILA",2,24
"696","E103","BOULIA","RAJATALAB",3,81
"697","E103","BOULIA","SAHABABAD",1,22
"698","E103","CANTT RLY STATION","BHELUPUR",3,51
"699","E103","CANTT RLY STATION","BHULLANPUR",2,44
"700","E103","CANTT RLY STATION","CHANDPUR
CHAURAHA",5,85
"701","E103","CANTT RLY STATION","DURGA KUND",10,170
"702","E103","CANTT RLY STATION","JAGATPUR",6,132
"703","E103","CANTT RLY STATION","KACHHAWAN ROAD",7,336
"704","E103","CANTT RLY STATION","LALPUR CHATTI",1,43
"705","E103","CANTT RLY STATION","LANKA",85,1870
"706","E103","CANTT RLY STATION","MIRZAMURAD BAZAR",13,559
"707","E103","CANTT RLY STATION","MIRZAMURAD
BAZAR",1,43
"708","E103","CANTT RLY STATION","MODHAILA",1,17
"709","E103","CANTT RLY STATION","MOHANSARAI",41,1107
"710","E103","CANTT RLY STATION","RAJATALAB",41,1353
"711","E103","CANTT RLY STATION","RAKHAUNA",3,114
"712","E103","CANTT RLY STATION","RATHYATRA",2,24
"713","E103","CANTT RLY STATION","RAVINDERPURI",7,119
"714","E103","CANTT RLY STATION","ROHANIA",11,242
"715","E103","CANTT RLY STATION","RUPAPUR",9,387
"716","E103","CANTT RLY STATION","SADHU KI KUTIYA",2,76
"717","E103","CANTT RLY STATION","SAHABABAD",2,54
"718","E103","CHANDPUR CHAURAHA","RAJATALAB",1,27
"719","E103","CHANDPUR CHAURAHA","SADHU KI KUTIYA",1,33
"720","E103","CHANDPUR
CHAURAHA","CANTT RLY STATION",2,34
"721","E103","DURGA KUND","CANTT RLY STATION",4,68
"722","E103","JAGATPUR","CANTT RLY STATION",5,110
"723","E103","KACHHAWAN ROAD","BHELUPUR",1,48
"724","E103","KACHHAWAN ROAD","CANTT RLY STATION",6,288
"725","E103","KACHHAWAN ROAD","CHANDPUR
CHAURAHA",3,129
"726","E103","KACHHAWAN ROAD","LAHARTARA",1,43
"727","E103","KACHHAWAN ROAD","RAJATALAB",1,33
"728","E103","KACHHAWAN ROAD","SAHABABAD",1,38
"729","E103","KIT","CANTT RLY STATION",5,190
"730","E103","LAHARTARA","JAGATPUR",1,22
"731","E103","LALPUR CHATTI","CANTT RLY STATION",1,43
"732","E103","LALPUR CHATTI","LANKA",1,48
"733","E103","LANKA","CANTT RLY STATION",111,2442
"734","E103","LANKA","KACHHAWAN ROAD",1,54
"735","E103","LANKA","RAJATALAB",2,86
"736","E103","LANKA","RATHYATRA",4,68
"737","E103","LANKA","SIGRA",4,68
"738","E103","LANKA","VIDYAPEETH",1,22
"739","E103","MIRZAMURAD
BAZAR","CANTT RLY STATION",2,86
"740","E103","MIRZAMURAD
BAZAR","DURGA KUND",1,48
"741","E103","MODHAILA","CANTT RLY STATION",1,17
"742","E103","MODHAILA","JAGATPUR",1,17
"743","E103","MODHAILA","MOHANSARAI",1,22
"744","E103","MODHAILA","ROHANIA",3,36
"745","E103","MODHAILA","SADHU KI KUTIYA",1,33
"746","E103","MOHANSARAI","CANTT RLY STATION",2,54
"747","E103","MOHANSARAI","LANKA",1,38
"748","E103","RAJATALAB","CANTT RLY STATION",13,429
"749","E103","RAJATALAB","KACHHAWAN ROAD",1,33
"750","E103","RAJATALAB","MIRZAMURAD
BAZAR",1,22
"751","E103","RAJATALAB","RUPAPUR",1,27
"752","E103","RATHYATRA","LANKA",3,51
"753","E103","RAVINDERPURI","CANTT RLY STATION",1,17
"754","E103","ROHANIA","BOULIA",1,17
"755","E103","ROHANIA","CANTT RLY STATION",2,44
"756","E103","ROHANIA","KACHHAWAN ROAD",2,76
"757","E103","ROHANIA","RAJATALAB",8,176
"758","E103","ROHANIA","RUPAPUR",1,38
"759","E103","RUPAPUR","CANTT RLY STATION",1,43
"760","E103","SADHU KI KUTIYA","BOULIA",1,33
"761","E103","SADHU KI KUTIYA","ROHANIA",2,54
"762","E103","SAHABABAD","MIRZAMURAD BAZAR",2,54
"763","E103","SIGRA","BHELUPUR",1,12
"764","E103","SIGRA","CANTT RLY STATION",1,12
"765","E103","SIGRA","LANKA",5,85
"766","E104","AHIRAULI","BHOJUBEER",2,54
"767","E104","AHIRAULI","CANTT RLY STATION",3,99
"768","E104","AYAR","BHOJUBEER",4,88
"769","E104","AYAR","CANTT RLY STATION",2,66
"770","E104","AYAR","CHANDMARI",1,17
"771","E104","AYAR","MARUEE",1,27
"772","E104","AYAR","MODHAILA",1,38
"773","E104","AYAR","MOHANSARAI",2,86
"774","E104","AYAR","NADESAR",1,27
"775","E104","AYAR","PALAHI PATTI",1,17
"776","E104","BELWARIYA","BHOJUBEER",2,34
"777","E104","BELWARIYA","CANTT RLY STATION",4,108
"778","E104","BELWARIYA","KACHAHARI",1,22
"779","E104","BELWARIYA","MIRZAMURAD
BAZAR",2,96
"780","E104","BELWARIYA","NADESAR",3,66
"781","E104","BELWARIYA","PALAHI PATTI",1,22
"782","E104","BELWARIYA","ROHANIA",3,99
"783","E104","BELWARIYA","SINDHORA",5,165
"784","E104","BHOJUBEER","AHIRAULI",1,27
"785","E104","BHOJUBEER","AYAR",6,132
"786","E104","BHOJUBEER","BELWARIYA",1,17
"787","E104","BHOJUBEER","CANTT RLY STATION",3,51
"788","E104","BHOJUBEER","CANTT RLY
STATION",1,17
"789","E104","BHOJUBEER","CHANDPUR
CHAURAHA",3,66
"790","E104","BHOJUBEER","GARTHAMA",4,132
"791","E104","BHOJUBEER","GOSAIPUR",2,54
"792","E104","BHOJUBEER","MARUEE",1,38
"793","E104","BHOJUBEER","MIRZAMURAD BAZAR",2,86
"794","E104","BHOJUBEER","MODHAILA",1,27
"795","E104","BHOJUBEER","NADESAR",1,12
"796","E104","BHOJUBEER","PALAHI PATTI",4,132
"797","E104","BHOJUBEER","RAJATALAB",4,152
"798","E104","BHOJUBEER","ROHANIA",2,54
"799","E104","BHOJUBEER","SADHU KI KUTIYA",2,86
"800","E104","BHOJUBEER","SARAIYA",5,165
"801","E104","BHOJUBEER","SINDHORA",39,1482
"802","E104","BHULLANPUR","MOHANSARAI",3,66
"803","E104","BHULLANPUR","SADHU KI KUTIYA",1,33
"804","E104","BOULIA","BHOJUBEER",1,22
"805","E104","BOULIA","MIRZAMURAD
BAZAR",1,38
"806","E104","BOULIA","MOHANSARAI",3,81
"807","E104","BOULIA","NATINIYA DAI",1,22
"808","E104","BOULIA","RAJATALAB",1,27
"809","E104","BOULIA","SAHABABAD",1,22
"810","E104","CANTT RLY STATION","AHIRAULI",3,99
"811","E104","CANTT RLY STATION","BHOJUBEER",5,85
"812","E104","CANTT RLY STATION","BHULLANPUR",3,66
"813","E104","CANTT RLY STATION","BOULIA",1,12
"814","E104","CANTT RLY STATION","CHANDMARI",6,132
"815","E104","CANTT RLY STATION","CHANDPUR CHAURAHA",3,51
"816","E104","CANTT RLY STATION","CHANDPUR
CHAURAHA",7,119
"817","E104","CANTT RLY STATION","GARTHAMA",1,38
"818","E104","CANTT RLY STATION","JAGATPUR",5,110
"819","E104","CANTT RLY STATION","KACHAHARI",1,12
"820","E104","CANTT RLY STATION","KIT",3,114
"821","E104","CANTT RLY STATION","LAHARTARA",1,12
"822","E104","CANTT RLY STATION","MIRZAMURAD BAZAR",4,172
"823","E104","CANTT RLY STATION","MIRZAMURAD E
STATION",7,301
"824","E104","CANTT RLY STATION","MIRZAMURAD
BAZAR",6,258
"825","E104","CANTT RLY STATION","MODHAILA",7,119
"826","E104","CANTT RLY STATION","MOHANSARAI",16,432
"827","E104","CANTT RLY STATION","MURDAHA",1,27
"828","E104","CANTT RLY STATION","NATINIYA DAI",1,22
"829","E104","CANTT RLY STATION","PALAHI PATTI",1,38
"830","E104","CANTT RLY STATION","RAJATALAB",18,594
"831","E104","CANTT RLY STATION","ROHANIA",18,396
"832","E104","CANTT RLY STATION","SADHU KI KUTIYA",5,190
"833","E104","CANTT RLY STATION","SAHABABAD",2,54
"834","E104","CANTT RLY STATION","SARAIYA",12,456
"835","E104","CANTT RLY STATION","SINDHORA",31,1333
"836","E104","CANTT RLY
STATION","AYAR",1,33
"837","E104","CANTT RLY
STATION","CHANDMARI",1,22
"838","E104","CANTT RLY
STATION","GOSAIPUR",1,33
"839","E104","CANTT RLY
STATION","JAGATPUR",1,22
"840","E104","CANTT RLY
STATION","MIRZAMURAD
BAZAR",2,86
"841","E104","CANTT RLY
STATION","MODHAILA",1,17
"842","E104","CANTT RLY
STATION","MOHANSARAI",10,270
"843","E104","CANTT RLY
STATION","MURDAHA",2,54
"844","E104","CANTT RLY
STATION","NATINIYA DAI",1,22
"845","E104","CANTT RLY
STATION","PALAHI PATTI",3,114
"846","E104","CANTT RLY
STATION","RAJATALAB",5,165
"847","E104","CANTT RLY
STATION","SINDHORA",21,903
"848","E104","CHANDMARI","BHOJUBEER",1,17
"849","E104","CHANDMARI","GARTHAMA",5,135
"850","E104","CHANDMARI","MIRZAMURAD BAZAR",2,96
"851","E104","CHANDMARI","PALAHI PATTI",1,27
"852","E104","CHANDMARI","ROHANIA",1,33
"853","E104","CHANDMARI","SARAIYA",2,66
"854","E104","CHANDMARI","SINDHORA",5,165
"855","E104","CHANDPUR
CHAURAHA","BHOJUBEER",3,66
"856","E104","CHANDPUR
CHAURAHA","BHULLANPUR",2,24
"857","E104","CHANDPUR
CHAURAHA","CANTT RLY STATION",6,102
"858","E104","CHANDPUR
CHAURAHA","CHANDMARI",1,27
"859","E104","CHANDPUR
CHAURAHA","KIT",2,66
"860","E104","CHANDPUR
CHAURAHA","MIRZAMURAD E
STATION",2,76
"861","E104","CHANDPUR
CHAURAHA","MOHANSARAI",8,176
"862","E104","CHANDPUR
CHAURAHA","NATINIYA DAI",2,54
"863","E104","CHANDPUR
CHAURAHA","RAJATALAB",1,27
"864","E104","CHANDPUR
CHAURAHA","SINDHORA",3,144
"865","E104","CIRCUIT HOUSE","MIRZAMURAD E
STATION",1,43
"866","E104","CIRCUIT HOUSE","MOHANSARAI",1,33
"867","E104","GARTHAMA","BHOJUBEER",7,231
"868","E104","GARTHAMA","BOULIA",1,43
"869","E104","GARTHAMA","CANTT RLY STATION",16,608
"870","E104","GARTHAMA","CHANDPUR
CHAURAHA",1,43
"871","E104","GARTHAMA","KACHAHARI",1,33
"872","E104","GARTHAMA","LAHARTARA",1,38
"873","E104","GARTHAMA","MIRZAMURAD
BAZAR",1,59
"874","E104","GARTHAMA","MOHANSARAI",3,144
"875","E104","GARTHAMA","RAKHAUNA",1,54
"876","E104","GARTHAMA","ROHANIA",1,43
"877","E104","GOSAIPUR","BHOJUBEER",1,27
"878","E104","GOSAIPUR","CANTT RLY STATION",2,66
"879","E104","GOSAIPUR","CHANDPUR
CHAURAHA",1,38
"880","E104","GOSAIPUR","MIRZAMURAD BAZAR",4,236
"881","E104","GOSAIPUR","MOHANSARAI",1,48
"882","E104","JAGATPUR","CANTT RLY STATION",9,198
"883","E104","JAGATPUR","CANTT RLY
STATION",1,22
"884","E104","JAGATPUR","CHANDMARI",1,33
"885","E104","JAGATPUR","KACHAHARI",1,27
"886","E104","KACHAHARI","BHULLANPUR",3,66
"887","E104","KACHAHARI","CANTT RLY STATION",1,12
"888","E104","KACHAHARI","CANTT RLY
STATION",1,12
"889","E104","KACHAHARI","MIRZAMURAD BAZAR",1,43
"890","E104","KACHAHARI","MOHANSARAI",2,66
"891","E104","KACHAHARI","NATINIYA DAI",1,17
"892","E104","KACHAHARI","ROHANIA",2,54
"893","E104","KACHAHARI","SINDHORA",2,86
"894","E104","KIT","BHULLANPUR",1,33
"895","E104","KIT","BOULIA",1,38
"896","E104","KIT","CANTT RLY STATION",6,228
"897","E104","KIT","CANTT RLY
STATION",1,38
"898","E104","KIT","CHANDPUR
CHAURAHA",4,132
"899","E104","KIT","NATINIYA DAI",1,43
"900","E104","LAHARTARA","BHULLANPUR",2,34
"901","E104","LAHARTARA","CHANDPUR
CHAURAHA",1,12
"902","E104","LAHARTARA","KACHAHARI",1,17
"903","E104","LAHARTARA","MOHANSARAI",1,27
"904","E104","LAHARTARA","ROHANIA",8,136
"905","E104","LAHARTARA","SAHABABAD",1,22
"906","E104","LALPUR T.F.C.","CHANDPUR
CHAURAHA",1,27
"907","E104","LALPUR T.F.C.","MIRZAMURAD BAZAR",2,96
"908","E104","LALPUR T.F.C.","ROHANIA",1,33
"909","E104","LALPUR T.F.C.","SINDHORA",2,76
"910","E104","MARUEE","BELWARIYA",1,33
"911","E104","MARUEE","BHOJUBEER",3,114
"912","E104","MARUEE","CANTT RLY STATION",1,43
"913","E104","MARUEE","CHANDMARI",3,99
"914","E104","MARUEE","JAGATPUR",1,48
"915","E104","MARUEE","PALAHI PATTI",1,17
"916","E104","MIRZAMURAD BAZAR","AHIRAULI",3,162
"917","E104","MIRZAMURAD BAZAR","BHOJUBEER",2,86
"918","E104","MIRZAMURAD BAZAR","CANTT RLY STATION",4,172
"919","E104","MIRZAMURAD BAZAR","CHANDPUR CHAURAHA",1,38
"920","E104","MIRZAMURAD BAZAR","CHANDPUR
CHAURAHA",1,38
"921","E104","MIRZAMURAD BAZAR","KACHAHARI",1,43
"922","E104","MIRZAMURAD BAZAR","SINDHORA",5,320
"923","E104","MIRZAMURAD
BAZAR","BHOJUBEER",1,43
"924","E104","MIRZAMURAD
BAZAR","CANTT RLY STATION",4,172
"925","E104","MIRZAMURAD
BAZAR","CANTT RLY
STATION",8,344
"926","E104","MIRZAMURAD
BAZAR","SINDHORA",1,64
"927","E104","MODHAILA","AHIRAULI",1,38
"928","E104","MODHAILA","BOULIA",1,12
"929","E104","MODHAILA","CANTT RLY STATION",2,34
