"","R.N","FROM","TO","prs","revenue"
"456","E101","KACHAHARI","CANTT RLY STATION",2,34
"457","E101","KACHAHARI","LBS AIRPORT",2,76
"458","E101","KACHAHARI","MIRZAMURAD BAZAR",1,43
"459","E101","KACHAHARI","MOHANSARAI",2,66
"460","E101","KACHAHARI","TARNA",1,17
"461","E101","KIT","CANTT RLY STATION",6,228
"462","E101","KIT","CHANDPUR
CHAURAHA",1,33
"463","E101","KIT","MODHAILA",1,33
"464","E101","KIT","MOHANSARAI",2,44
"465","E101","KIT","RAJATALAB",1,17
"466","E101","LAHARTARA","CHANDPUR
CHAURAHA",1,12
"467","E101","LAHARTARA","HARHUA",1,33
"468","E101","LAHARTARA","MOHANSARAI",1,27
"469","E101","LAHARTARA","ROHANIA",2,34
"470","E101","LBS AIRPORT","AGRASEN MOD",1,33
"471","E101","LBS AIRPORT","B.H.E.L.",1,27
"472","E101","LBS AIRPORT","BHOJUBEER",6,198
"473","E101","LBS AIRPORT","CANTT RLY STATION",64,2432
"474","E101","LBS AIRPORT","CHANDPUR
CHAURAHA",1,43
"475","E101","LBS AIRPORT","CIRCUIT HOUSE",2,66
"476","E101","LBS AIRPORT","GILAT BAZAR",1,33
"477","E101","LBS AIRPORT","MODHAILA",1,43
"478","E101","LBS AIRPORT","NADESAR",1,38
"479","E101","LBS AIRPORT","RAJATALAB",1,54
"480","E101","LBS AIRPORT","SAHABABAD",1,48
"481","E101","MIRZAMURAD BAZAR","B.H.E.L.",1,48
"482","E101","MIRZAMURAD BAZAR","CANTT RLY STATION",1,43
"483","E101","MIRZAMURAD BAZAR","RAJATALAB",1,22
"484","E101","MIRZAMURAD
BAZAR","BOULIA",1,38
"485","E101","MIRZAMURAD
BAZAR","CANTT RLY STATION",8,344
"486","E101","MIRZAMURAD
BAZAR","CIRCUIT HOUSE",1,43
"487","E101","MIRZAMURAD
BAZAR","KACHAHARI",2,86
"488","E101","MIRZAMURAD
BAZAR","LAHARTARA",1,38
"489","E101","MIRZAMURAD
BAZAR","TARNA",1,48
"490","E101","MODHAILA","B.H.E.L.",1,33
"491","E101","MODHAILA","CANTT RLY STATION",1,17
"492","E101","MODHAILA","KACHAHARI",3,66
"493","E101","MODHAILA","MIRZAMURAD BAZAR",1,33
"494","E101","MOHANSARAI","CANTT RLY STATION",19,513
"495","E101","MOHANSARAI","CIRCUIT HOUSE",1,33
"496","E101","MOHANSARAI","KACHAHARI",1,33
"497","E101","NADESAR","CANTT RLY STATION",1,12
"498","E101","NADESAR","CHANDPUR
CHAURAHA",1,22
"499","E101","NADESAR","LBS AIRPORT",2,76
"500","E101","NADESAR","MOHANSARAI",1,33
"501","E101","NADESAR","RAJATALAB",4,132
"502","E101","NADESAR","ROHANIA",1,22
"503","E101","NADESAR","SAHABABAD",1,27
"504","E101","RAJATALAB","BHOJUBEER",2,76
"505","E101","RAJATALAB","CANTT RLY STATION",12,396
"506","E101","RAJATALAB","CHANDPUR
CHAURAHA",1,27
"507","E101","RAJATALAB","KACHAHARI",2,76
"508","E101","RAJATALAB","MIRZAMURAD BAZAR",1,22
"509","E101","RAJATALAB","RTO",1,48
"510","E101","ROHANIA","BHOJUBEER",1,27
"511","E101","ROHANIA","CANTT RLY STATION",6,132
"512","E101","ROHANIA","MIRZAMURAD BAZAR",1,33
"513","E101","ROHANIA","MODHAILA",1,12
"514","E101","ROHANIA","MOHANSARAI",1,17
"515","E101","ROHANIA","RAJATALAB",1,22
"516","E101","ROHANIA","SADHU KI KUTIYA",6,162
"517","E101","RTO","BHOJUBEER",2,54
"518","E101","RTO","CANTT RLY STATION",2,66
"519","E101","SADHU KI KUTIYA","BHOJUBEER",2,86
"520","E101","SADHU KI KUTIYA","CANTT RLY STATION",2,76
"521","E101","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",1,33
"522","E101","SADHU KI KUTIYA","KACHAHARI",2,86
"523","E101","SADHU KI KUTIYA","LBS AIRPORT",1,59
"524","E101","SADHU KI KUTIYA","ROHANIA",1,27
"525","E101","SAHABABAD","CANTT RLY STATION",5,135
"526","E101","SAHABABAD","NADESAR",2,54
"527","E101","SATOMAHUA","CANTT RLY STATION",1,33
"528","E101","TARNA","CANTT RLY STATION",5,110
"529","E101","TARNA","LBS AIRPORT",8,216
"530","E101","VYASBAGH","CANTT RLY STATION",9,243
"531","E101","VYASBAGH","LBS AIRPORT",1,27
"532","E102","AGRASEN MOD","HARHUA",1,17
"533","E102","AIRPORT ROAD","BOULIA",1,38
"534","E102","AIRPORT ROAD","CANTT RLY STATION",4,152
"535","E102","AIRPORT ROAD","CANTT RLY
STATION",7,266
"536","E102","AIRPORT ROAD","KACHAHARI",1,33
"537","E102","AIRPORT ROAD","NADESAR",3,99
"538","E102","AIRPORT ROAD","TARNA",1,27
"539","E102","B.H.E.L.","BABATPUR
CHAURAHA",5,135
"540","E102","B.H.E.L.","BOULIA",1,27
"541","E102","B.H.E.L.","CANTT RLY STATION",1,22
"542","E102","B.H.E.L.","CANTT RLY
STATION",6,132
"543","E102","B.H.E.L.","HARHUA",1,17
"544","E102","B.H.E.L.","LAHARTARA",1,27
"545","E102","BABATPUR
CHAURAHA","BHOJUBEER",19,627
"546","E102","BABATPUR
CHAURAHA","CANTT RLY STATION",61,2318
"547","E102","BABATPUR
CHAURAHA","CANTT RLY
STATION",79,3002
"548","E102","BABATPUR
CHAURAHA","CHANDPUR
CHAURAHA",1,43
"549","E102","BABATPUR
CHAURAHA","CIRCUIT HOUSE",8,264
"550","E102","BABATPUR
CHAURAHA","GILAT BAZAR",2,66
"551","E102","BABATPUR
CHAURAHA","HARHUA",6,132
"552","E102","BABATPUR
CHAURAHA","JAGATPUR",1,48
"553","E102","BABATPUR
CHAURAHA","KACHAHARI",2,76
"554","E102","BABATPUR
CHAURAHA","MIRZAMURAD BAZAR",2,118
"555","E102","BABATPUR
CHAURAHA","MIRZAMURAD
BAZAR",2,118
"556","E102","BABATPUR
CHAURAHA","RAJATALAB",10,540
"557","E102","BABATPUR
CHAURAHA","ROHANIA",1,48
"558","E102","BABATPUR
CHAURAHA","SADHU KI KUTIYA",1,59
"559","E102","BABATPUR
CHAURAHA","SAHABABAD",2,96
"560","E102","BABATPUR
CHAURAHA","TARNA",2,54
"561","E102","BABATPUR
CHAURAHA","VYASBAGH",1,27
"562","E102","BHOJUBEER","BABATPUR
CHAURAHA",13,429
"563","E102","BHOJUBEER","CANTT RLY STATION",5,85
"564","E102","BHOJUBEER","CHANDPUR
CHAURAHA",5,110
"565","E102","BHOJUBEER","HARHUA",1,22
"566","E102","BHOJUBEER","KAAZI SARAI",3,66
"567","E102","BHOJUBEER","MOHANSARAI",1,33
"568","E102","BHOJUBEER","RAJATALAB",2,76
"569","E102","BHOJUBEER","RTO",5,135
"570","E102","BHOJUBEER","SATOMAHUA",1,27
"571","E102","BHULLANPUR","BHOJUBEER",1,27
"572","E102","BHULLANPUR","CANTT RLY STATION",1,22
"573","E102","BHULLANPUR","KACHAHARI",3,66
"574","E102","BHULLANPUR","MIRZAMURAD
BAZAR",1,33
"575","E102","BHULLANPUR","RAJATALAB",1,22
"576","E102","BOULIA","AIRPORT ROAD",1,38
"577","E102","BOULIA","CANTT RLY STATION",1,12
"578","E102","BOULIA","MOHANSARAI",3,81
"579","E102","CANTT RLY STATION","B.H.E.L.",6,132
"580","E102","CANTT RLY STATION","BABATPUR
CHAURAHA",57,2166
"581","E102","CANTT RLY STATION","BHOJUBEER",1,17
"582","E102","CANTT RLY STATION","BHULLANPUR",5,110
"583","E102","CANTT RLY STATION","BOULIA",4,48
"584","E102","CANTT RLY STATION","CHANDPUR
CHAURAHA",9,153
"585","E102","CANTT RLY STATION","GILAT BAZAR",2,34
"586","E102","CANTT RLY STATION","HARHUA",8,216
"587","E102","CANTT RLY STATION","JAGATPUR",6,132
"588","E102","CANTT RLY STATION","KAAZI SARAI",1,33
"589","E102","CANTT RLY STATION","KACHAHARI",1,12
"590","E102","CANTT RLY STATION","KIT",4,152
"591","E102","CANTT RLY STATION","MIRZAMURAD BAZAR",1,43
"592","E102","CANTT RLY STATION","MIRZAMURAD
BAZAR",7,301
"593","E102","CANTT RLY STATION","MODHAILA",4,68
"594","E102","CANTT RLY STATION","MOHANSARAI",10,270
"595","E102","CANTT RLY STATION","RAJATALAB",16,528
"596","E102","CANTT RLY STATION","RAKHAUNA",1,38
"597","E102","CANTT RLY STATION","ROHANIA",17,374
"598","E102","CANTT RLY STATION","RTO",12,396
"599","E102","CANTT RLY STATION","SADHU KI KUTIYA",2,76
"600","E102","CANTT RLY STATION","SAHABABAD",1,27
"601","E102","CANTT RLY STATION","SATOMAHUA",3,99
"602","E102","CANTT RLY STATION","TARNA",2,44
"603","E102","CANTT RLY
STATION","AIRPORT ROAD",1,38
"604","E102","CANTT RLY
STATION","B.H.E.L.",4,88
"605","E102","CANTT RLY
STATION","BABATPUR
CHAURAHA",33,1254
"606","E102","CANTT RLY
STATION","BHOJUBEER",2,34
"607","E102","CANTT RLY
STATION","BHULLANPUR",1,22
"608","E102","CANTT RLY
STATION","BOULIA",1,12
"609","E102","CANTT RLY
STATION","CHANDPUR
CHAURAHA",3,51
"610","E102","CANTT RLY
STATION","GILAT BAZAR",2,34
"611","E102","CANTT RLY
STATION","HARHUA",10,270
"612","E102","CANTT RLY
STATION","JAGATPUR",13,286
"613","E102","CANTT RLY
STATION","KAAZI SARAI",1,33
"614","E102","CANTT RLY
STATION","KIT",2,76
"615","E102","CANTT RLY
STATION","MIRZAMURAD
BAZAR",12,516
"616","E102","CANTT RLY
STATION","MODHAILA",12,204
"617","E102","CANTT RLY
STATION","MOHANSARAI",24,648
"618","E102","CANTT RLY
STATION","RAJATALAB",31,1023
"619","E102","CANTT RLY
STATION","ROHANIA",5,110
"620","E102","CANTT RLY
STATION","RTO",8,264
"621","E102","CANTT RLY
STATION","SADHU KI KUTIYA",2,76
"622","E102","CANTT RLY
STATION","SAHABABAD",1,27
"623","E102","CANTT RLY
STATION","TARNA",3,66
"624","E102","CHANDPUR
CHAURAHA","BABATPUR
CHAURAHA",3,129
"625","E102","CHANDPUR
CHAURAHA","BHOJUBEER",11,242
"626","E102","CHANDPUR
CHAURAHA","CANTT RLY STATION",1,17
"627","E102","CHANDPUR
CHAURAHA","CANTT RLY
STATION",1,17
"628","E102","CHANDPUR
CHAURAHA","JAGATPUR",1,17
"629","E102","CHANDPUR
CHAURAHA","MIRZAMURAD BAZAR",1,38
"630","E102","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,38
"631","E102","CHANDPUR
CHAURAHA","MOHANSARAI",2,44
"632","E102","CIRCUIT HOUSE","BABATPUR
CHAURAHA",3,99
"633","E102","CIRCUIT HOUSE","MODHAILA",1,22
"634","E102","CIRCUIT HOUSE","ROHANIA",1,27
"635","E102","GILAT BAZAR","BABATPUR
CHAURAHA",5,165
"636","E102","GILAT BAZAR","CANTT RLY
STATION",1,17
"637","E102","GILAT BAZAR","HARHUA",1,22
"638","E102","GILAT BAZAR","MIRZAMURAD
BAZAR",1,48
"639","E102","HARHUA","AGRASEN MOD",2,34
"640","E102","HARHUA","BABATPUR
CHAURAHA",7,154
"641","E102","HARHUA","CANTT RLY STATION",14,378
"642","E102","HARHUA","CANTT RLY
STATION",14,378
"643","E102","HARHUA","CHANDPUR
CHAURAHA",7,231
"644","E102","JAGATPUR","BHULLANPUR",1,12
"645","E102","JAGATPUR","CANTT RLY STATION",4,88
"646","E102","JAGATPUR","CANTT RLY
STATION",4,88
"647","E102","JAGATPUR","KACHAHARI",3,81
"648","E102","KAAZI SARAI","BHOJUBEER",1,22
"649","E102","KAAZI SARAI","CHANDPUR
CHAURAHA",1,38
"650","E102","KACHAHARI","AIRPORT ROAD",1,33
"651","E102","KACHAHARI","BABATPUR
CHAURAHA",1,38
"652","E102","KACHAHARI","BHULLANPUR",1,22
"653","E102","KACHAHARI","CANTT RLY STATION",2,24
"654","E102","KACHAHARI","CANTT RLY
STATION",2,24
"655","E102","KACHAHARI","JAGATPUR",1,27
"656","E102","KACHAHARI","LAHARTARA",1,17
"657","E102","KACHAHARI","MIRZAMURAD
BAZAR",1,43
"658","E102","KACHAHARI","MOHANSARAI",1,33
"659","E102","KACHAHARI","RAJATALAB",3,114
"660","E102","KACHAHARI","RAKHAUNA",1,38
"661","E102","KACHAHARI","ROHANIA",1,27
"662","E102","KACHAHARI","SADHU KI KUTIYA",4,172
"663","E102","KACHAHARI","SANMUKH HOSPITAL",1,33
"664","E102","KACHAHARI","SATOMAHUA",1,27
"665","E102","KIT","B.H.E.L.",1,48
"666","E102","KIT","BHOJUBEER",2,86
"667","E102","KIT","CANTT RLY STATION",9,342
"668","E102","KIT","CANTT RLY
STATION",2,76
"669","E102","KIT","CHANDPUR
CHAURAHA",2,66
"670","E102","KIT","MOHANSARAI",1,22
"671","E102","LAHARTARA","BABATPUR
CHAURAHA",1,43
"672","E102","LAHARTARA","CHANDPUR
CHAURAHA",1,12
"673","E102","LAHARTARA","KIT",1,38
"674","E102","LAHARTARA","MIRZAMURAD
BAZAR",1,38
"675","E102","LAHARTARA","MOHANSARAI",2,54
"676","E102","LAHARTARA","ROHANIA",2,34
"677","E102","LAHARTARA","SAHABABAD",2,44
"678","E102","MIRZAMURAD BAZAR","CANTT RLY STATION",2,86
"679","E102","MIRZAMURAD BAZAR","CHANDPUR
CHAURAHA",2,76
"680","E102","MIRZAMURAD BAZAR","HARHUA",1,54
"681","E102","MIRZAMURAD BAZAR","KACHAHARI",1,43
"682","E102","MIRZAMURAD BAZAR","ROHANIA",2,66
"683","E102","MIRZAMURAD
BAZAR","BABATPUR
CHAURAHA",1,59
"684","E102","MIRZAMURAD
BAZAR","BHOJUBEER",7,301
"685","E102","MIRZAMURAD
BAZAR","CANTT RLY STATION",11,473
"686","E102","MIRZAMURAD
BAZAR","CANTT RLY
STATION",8,344
"687","E102","MIRZAMURAD
BAZAR","KACHAHARI",1,43
"688","E102","MIRZAMURAD
BAZAR","LAHARTARA",3,114
"689","E102","MODHAILA","BABATPUR
CHAURAHA",3,129
"690","E102","MODHAILA","CANTT RLY STATION",2,34
"691","E102","MODHAILA","CIRCUIT HOUSE",1,22
"692","E102","MODHAILA","KACHAHARI",1,22
"693","E102","MODHAILA","MOHANSARAI",2,44
"694","E102","MODHAILA","SADHU KI KUTIYA",1,33
"695","E102","MOHANSARAI","BABATPUR
CHAURAHA",3,162
"696","E102","MOHANSARAI","BHOJUBEER",2,66
"697","E102","MOHANSARAI","BOULIA",1,27
"698","E102","MOHANSARAI","CANTT RLY STATION",6,162
"699","E102","MOHANSARAI","CANTT RLY
STATION",18,486
"700","E102","MOHANSARAI","CHANDPUR
CHAURAHA",1,22
"701","E102","MOHANSARAI","KACHAHARI",10,330
"702","E102","MOHANSARAI","LAHARTARA",2,54
"703","E102","MOHANSARAI","MIRZAMURAD BAZAR",2,54
"704","E102","MOHANSARAI","MIRZAMURAD
BAZAR",1,27
"705","E102","MOHANSARAI","MODHAILA",1,22
"706","E102","MOHANSARAI","ROHANIA",1,17
"707","E102","NADESAR","CANTT RLY STATION",2,24
"708","E102","NADESAR","GILAT BAZAR",1,17
"709","E102","NADESAR","HARHUA",1,27
"710","E102","NADESAR","MOHANSARAI",2,66
"711","E102","NADESAR","RTO",1,33
"712","E102","NADESAR","SADHU KI KUTIYA",1,38
"713","E102","NADESAR","SAHABABAD",2,54
"714","E102","RAJATALAB","BABATPUR
CHAURAHA",4,216
"715","E102","RAJATALAB","BHOJUBEER",3,114
"716","E102","RAJATALAB","CANTT RLY STATION",15,495
"717","E102","RAJATALAB","CANTT RLY
STATION",12,396
"718","E102","RAJATALAB","GILAT BAZAR",6,228
"719","E102","RAJATALAB","KACHAHARI",8,304
"720","E102","RAJATALAB","MIRZAMURAD BAZAR",1,22
"721","E102","RAJATALAB","NADESAR",5,165
"722","E102","RAKHAUNA","LAHARTARA",2,66
"723","E102","ROHANIA","BOULIA",1,17
"724","E102","ROHANIA","CANTT RLY STATION",13,286
"725","E102","ROHANIA","CANTT RLY
STATION",3,66
"726","E102","ROHANIA","GILAT BAZAR",2,54
"727","E102","ROHANIA","KACHAHARI",1,27
"728","E102","ROHANIA","MIRZAMURAD
BAZAR",1,33
"729","E102","ROHANIA","MOHANSARAI",2,34
"730","E102","RTO","BHOJUBEER",4,108
"731","E102","RTO","CANTT RLY STATION",5,165
"732","E102","RTO","CANTT RLY
STATION",13,429
"733","E102","RTO","CHANDPUR
CHAURAHA",3,114
"734","E102","RTO","HARHUA",1,17
"735","E102","SADHU KI KUTIYA","BABATPUR
CHAURAHA",2,118
"736","E102","SADHU KI KUTIYA","BOULIA",3,99
"737","E102","SADHU KI KUTIYA","CANTT RLY STATION",3,114
"738","E102","SADHU KI KUTIYA","CANTT RLY
STATION",2,76
"739","E102","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",1,33
"740","E102","SADHU KI KUTIYA","MODHAILA",1,33
"741","E102","SADHU KI KUTIYA","RAJATALAB",2,34
"742","E102","SAHABABAD","BABATPUR
CHAURAHA",2,96
"743","E102","SAHABABAD","BHOJUBEER",1,33
"744","E102","SAHABABAD","CANTT RLY STATION",1,27
"745","E102","SAHABABAD","CANTT RLY
STATION",8,216
"746","E102","SAHABABAD","KACHAHARI",2,66
"747","E102","SAHABABAD","MODHAILA",3,51
"748","E102","SAHABABAD","NADESAR",1,27
"749","E102","SANMUKH
HOSPITAL","BOULIA",1,38
"750","E102","SANMUKH
HOSPITAL","CANTT RLY
STATION",3,114
"751","E102","SANMUKH
HOSPITAL","JAGATPUR",2,86
"752","E102","SATOMAHUA","CANTT RLY
STATION",1,33
"753","E102","SATOMAHUA","HARHUA",2,24
"754","E102","TARNA","BABATPUR
CHAURAHA",1,27
"755","E102","TARNA","CANTT RLY
STATION",2,44
"756","E102","VYASBAGH","BHOJUBEER",1,17
"757","E102","VYASBAGH","BOULIA",2,54
"758","E102","VYASBAGH","CANTT RLY STATION",1,27
"759","E102","VYASBAGH","SAHABABAD",1,38
"760","E103","BHELUPUR","CANTT RLY STATION",4,68
"761","E103","BHELUPUR","LAHARTARA",1,17
"762","E103","BHELUPUR","MIRZAMURAD
BAZAR",1,43
"763","E103","BHULLANPUR","CANTT RLY STATION",4,88
"764","E103","BHULLANPUR","MIRZAMURAD
BAZAR",1,33
"765","E103","BOULIA","CANTT RLY STATION",1,12
"766","E103","BOULIA","KACHHAWAN ROAD",2,86
"767","E103","BOULIA","KHOCHAWAN",2,86
"768","E103","BOULIA","LANKA",1,27
"769","E103","BOULIA","MOHANSARAI",1,27
"770","E103","BOULIA","RAJATALAB",1,27
"771","E103","BOULIA","ROHANIA",1,17
"772","E103","CANTT RLY STATION","BHULLANPUR",1,22
"773","E103","CANTT RLY STATION","BOULIA",2,24
"774","E103","CANTT RLY STATION","CHANDPUR
CHAURAHA",3,51
"775","E103","CANTT RLY STATION","DURGA KUND",24,408
"776","E103","CANTT RLY STATION","JAGATPUR",11,242
"777","E103","CANTT RLY STATION","KACHHAWAN ROAD",16,768
"778","E103","CANTT RLY STATION","KIT",3,114
"779","E103","CANTT RLY STATION","LANKA",47,1034
"780","E103","CANTT RLY STATION","MIRZAMURAD BAZAR",10,430
"781","E103","CANTT RLY STATION","MODHAILA",1,17
"782","E103","CANTT RLY STATION","MOHANSARAI",14,378
"783","E103","CANTT RLY STATION","RAJATALAB",13,429
"784","E103","CANTT RLY STATION","RATHYATRA",1,12
"785","E103","CANTT RLY STATION","ROHANIA",5,110
"786","E103","CANTT RLY STATION","RUPAPUR",4,172
"787","E103","CANTT RLY STATION","SADHU KI KUTIYA",5,190
"788","E103","CANTT RLY
STATION","BHELUPUR",1,17
"789","E103","CANTT RLY
STATION","DURGA KUND",10,170
"790","E103","CANTT RLY
STATION","JAGATPUR",11,242
"791","E103","CANTT RLY
STATION","KIT",2,76
"792","E103","CANTT RLY
STATION","LANKA",26,572
"793","E103","CANTT RLY
STATION","MODHAILA",10,170
"794","E103","CANTT RLY
STATION","MOHANSARAI",18,486
"795","E103","CANTT RLY
STATION","RAJATALAB",4,132
"796","E103","CANTT RLY
STATION","ROHANIA",2,44
"797","E103","CANTT RLY
STATION","RUPAPUR",10,475
"798","E103","CHANDPUR
CHAURAHA","CANTT RLY STATION",1,17
"799","E103","CHANDPUR
CHAURAHA","CANTT RLY
STATION",3,51
"800","E103","CHANDPUR
CHAURAHA","JAGATPUR",3,51
"801","E103","CHANDPUR
CHAURAHA","KHOCHAWAN",1,38
"802","E103","CHANDPUR
CHAURAHA","KIT",1,33
"803","E103","CHANDPUR
CHAURAHA","MOHANSARAI",2,44
"804","E103","CHANDPUR
CHAURAHA","RAJATALAB",3,81
"805","E103","CHANDPUR
CHAURAHA","RUPAPUR",1,38
"806","E103","DURGA KUND","CANTT RLY STATION",8,136
"807","E103","JAGATPUR","CANTT RLY STATION",1,22
"808","E103","JAGATPUR","CANTT RLY
STATION",5,110
"809","E103","JAGATPUR","RUPAPUR",1,33
"810","E103","KACHHAWAN ROAD","BHELUPUR",5,240
"811","E103","KACHHAWAN ROAD","BOULIA",1,43
"812","E103","KACHHAWAN ROAD","CANTT RLY STATION",18,864
"813","E103","KACHHAWAN ROAD","LAHARTARA",3,129
"814","E103","KACHHAWAN ROAD","LANKA",6,324
"815","E103","KIT","CANTT RLY STATION",3,114
"816","E103","LAHARTARA","CHANDPUR
CHAURAHA",1,12
"817","E103","LAHARTARA","MIRZAMURAD BAZAR",2,76
"818","E103","LALPUR CHATTI","CANTT RLY STATION",3,129
"819","E103","LALPUR CHATTI","CHANDPUR
CHAURAHA",3,114
"820","E103","LALPUR CHATTI","KACHHAWAN ROAD",2,34
"821","E103","LANKA","CANTT RLY STATION",82,1804
"822","E103","LANKA","CANTT RLY
STATION",7,154
"823","E103","LANKA","JAGATPUR",1,33
"824","E103","LANKA","LAHARTARA",32,704
"825","E103","LANKA","MOHANSARAI",2,76
"826","E103","LANKA","RATHYATRA",1,17
"827","E103","LANKA","RUPAPUR",2,108
"828","E103","LANKA","SIGRA",24,408
"829","E103","LANKA","VIDYAPEETH",1,22
"830","E103","MIRZAMURAD BAZAR","CANTT RLY STATION",2,86
"831","E103","MIRZAMURAD
BAZAR","CANTT RLY STATION",8,344
"832","E103","MIRZAMURAD
BAZAR","CHANDPUR
CHAURAHA",3,114
"833","E103","MIRZAMURAD
BAZAR","LANKA",4,192
"834","E103","MIRZAMURAD
BAZAR","RAVINDERPURI",2,86
"835","E103","MODHAILA","CANTT RLY STATION",2,34
"836","E103","MODHAILA","KIT",1,33
"837","E103","MODHAILA","MOHANSARAI",2,44
"838","E103","MODHAILA","SAHABABAD",2,34
"839","E103","MOHANSARAI","BHULLANPUR",1,22
"840","E103","MOHANSARAI","CANTT RLY STATION",12,324
"841","E103","MOHANSARAI","CANTT RLY
STATION",1,27
"842","E103","MOHANSARAI","CHANDPUR
CHAURAHA",6,132
"843","E103","MOHANSARAI","KHOCHAWAN",2,66
"844","E103","MOHANSARAI","LANKA",1,38
"845","E103","RAJATALAB","BHULLANPUR",1,22
"846","E103","RAJATALAB","BOULIA",2,54
"847","E103","RAJATALAB","CANTT RLY STATION",17,561
"848","E103","RAJATALAB","LALPUR CHATTI",1,22
"849","E103","RAJATALAB","LANKA",1,43
"850","E103","RAJATALAB","MIRZAMURAD
BAZAR",1,22
"851","E103","RAJATALAB","SIGRA",5,165
"852","E103","RATHYATRA","CANTT RLY STATION",2,24
"853","E103","RATHYATRA","LALPUR CHATTI",1,43
"854","E103","RATHYATRA","LANKA",2,34
"855","E103","RAVINDERPURI","CANTT RLY STATION",1,17
"856","E103","RAVINDERPURI","MIRZAMURAD
BAZAR",1,43
"857","E103","ROHANIA","CANTT RLY STATION",4,88
"858","E103","ROHANIA","KACHHAWAN ROAD",1,38
"859","E103","ROHANIA","MIRZAMURAD
BAZAR",3,99
"860","E103","RUPAPUR","CANTT RLY STATION",1,43
"861","E103","RUPAPUR","CHANDPUR
CHAURAHA",1,38
"862","E103","RUPAPUR","RAVIDAS GATE",2,96
"863","E103","SADHU KI KUTIYA","CANTT RLY STATION",1,38
"864","E103","SADHU KI KUTIYA","RAJATALAB",2,34
"865","E103","SADHU KI KUTIYA","SIGRA",3,114
"866","E103","SAHABABAD","CANTT RLY STATION",1,27
"867","E103","SAHABABAD","KHOCHAWAN",1,33
"868","E103","SAHABABAD","SIGRA",2,54
"869","E103","SIGRA","BHELUPUR",1,12
"870","E103","SIGRA","LANKA",4,68
"871","E103","SIGRA","RAVINDERPURI",2,24
"872","E104","AHIRAULI","KACHAHARI",1,27
"873","E104","AYAR","BHOJUBEER",1,22
"874","E104","AYAR","CANTT RLY STATION",4,132
"875","E104","AYAR","CHANDPUR
CHAURAHA",3,114
"876","E104","AYAR","KACHAHARI",1,27
"877","E104","AYAR","MIRZAMURAD BAZAR",1,54
"878","E104","AYAR","NADESAR",3,81
"879","E104","AYAR","ROHANIA",1,38
"880","E104","AYAR","SINDHORA",9,243
"881","E104","BELWARIYA","BHOJUBEER",1,17
"882","E104","BELWARIYA","CANTT RLY
STATION",1,27
"883","E104","BELWARIYA","SAHABABAD",1,38
"884","E104","BELWARIYA","SINDHORA",2,66
"885","E104","BHOJUBEER","AYAR",4,88
"886","E104","BHOJUBEER","BELWARIYA",1,17
"887","E104","BHOJUBEER","CANTT RLY STATION",8,136
"888","E104","BHOJUBEER","CHANDMARI",2,34
"889","E104","BHOJUBEER","CHANDPUR
CHAURAHA",4,88
"890","E104","BHOJUBEER","GARTHAMA",7,231
"891","E104","BHOJUBEER","GOSAIPUR",1,27
"892","E104","BHOJUBEER","LALPUR T.F.C.",1,12
"893","E104","BHOJUBEER","MARUEE",2,76
"894","E104","BHOJUBEER","MIRZAMURAD BAZAR",1,43
"895","E104","BHOJUBEER","MODHAILA",1,27
"896","E104","BHOJUBEER","MOHANSARAI",2,66
"897","E104","BHOJUBEER","MURDAHA",6,132
"898","E104","BHOJUBEER","NATINIYA DAI",1,12
"899","E104","BHOJUBEER","PALAHI PATTI",7,231
"900","E104","BHOJUBEER","RAJATALAB",2,76
"901","E104","BHOJUBEER","SARAIYA",15,495
"902","E104","BHOJUBEER","SINDHORA",50,1900
"903","E104","BHULLANPUR","CANTT RLY STATION",4,88
"904","E104","BHULLANPUR","KACHAHARI",1,22
"905","E104","BHULLANPUR","MIRZAMURAD
BAZAR",2,66
"906","E104","BHULLANPUR","SINDHORA",5,240
"907","E104","BOULIA","BELWARIYA",1,27
"908","E104","BOULIA","BHOJUBEER",1,22
"909","E104","BOULIA","CANTT RLY STATION",3,36
"910","E104","BOULIA","RAJATALAB",4,108
"911","E104","BOULIA","SADHU KI KUTIYA",1,33
"912","E104","BOULIA","SAHABABAD",1,22
"913","E104","CANTT RLY STATION","AHIRAULI",3,99
"914","E104","CANTT RLY STATION","AYAR",2,66
"915","E104","CANTT RLY STATION","BELWARIYA",3,81
"916","E104","CANTT RLY STATION","BHOJUBEER",5,85
"917","E104","CANTT RLY STATION","BHULLANPUR",3,66
"918","E104","CANTT RLY STATION","CHANDMARI",4,88
"919","E104","CANTT RLY STATION","CHANDPUR
CHAURAHA",6,102
"920","E104","CANTT RLY STATION","CIRCUIT HOUSE",2,34
"921","E104","CANTT RLY STATION","GARTHAMA",8,304
"922","E104","CANTT RLY STATION","GOSAIPUR",2,66
"923","E104","CANTT RLY STATION","JAGATPUR",10,220
"924","E104","CANTT RLY STATION","KIT",13,494
"925","E104","CANTT RLY STATION","LAHARTARA",4,48
"926","E104","CANTT RLY STATION","LALPUR T.F.C.",2,44
"927","E104","CANTT RLY STATION","MARUEE",1,43
"928","E104","CANTT RLY STATION","MIRZAMURAD BAZAR",8,344
