"","R.N","FROM","TO","prs","revenue"
"453","E101","LAHARTARA","SAHABABAD",1,22
"454","E101","LBS AIRPORT","BHOJUBEER",6,198
"455","E101","LBS AIRPORT","CANTT RLY STATION",35,1330
"456","E101","LBS AIRPORT","CANTT RLY
STATION",18,684
"457","E101","LBS AIRPORT","CIRCUIT HOUSE",5,165
"458","E101","LBS AIRPORT","HARHUA",1,22
"459","E101","LBS AIRPORT","JAGATPUR",1,48
"460","E101","LBS AIRPORT","MODHAILA",3,129
"461","E101","LBS AIRPORT","MOHANSARAI",1,54
"462","E101","LBS AIRPORT","TARNA",4,108
"463","E101","MIRZAMURAD BAZAR","BOULIA",1,38
"464","E101","MIRZAMURAD BAZAR","CANTT RLY STATION",7,301
"465","E101","MIRZAMURAD BAZAR","CIRCUIT HOUSE",1,43
"466","E101","MIRZAMURAD BAZAR","LBS AIRPORT",3,192
"467","E101","MIRZAMURAD E
STATION","CANTT RLY
STATION",6,258
"468","E101","MIRZAMURAD E
STATION","KAAZI SARAI",1,54
"469","E101","MIRZAMURAD E
STATION","KACHAHARI",5,215
"470","E101","MODHAILA","CANTT RLY STATION",3,51
"471","E101","MODHAILA","CANTT RLY
STATION",1,17
"472","E101","MODHAILA","LBS AIRPORT",1,43
"473","E101","MODHAILA","RAJATALAB",1,27
"474","E101","MOHANSARAI","CANTT RLY STATION",6,162
"475","E101","MOHANSARAI","CANTT RLY
STATION",2,54
"476","E101","MOHANSARAI","CIRCUIT HOUSE",3,99
"477","E101","NADESAR","LBS AIRPORT",1,38
"478","E101","NADESAR","ROHANIA",1,22
"479","E101","RAJATALAB","BHULLANPUR",1,22
"480","E101","RAJATALAB","CANTT RLY STATION",11,363
"481","E101","RAJATALAB","CANTT RLY
STATION",15,495
"482","E101","RAJATALAB","CHANDPUR CHAURAHA",1,27
"483","E101","RAJATALAB","CHANDPUR
CHAURAHA",3,81
"484","E101","RAJATALAB","CIRCUIT HOUSE",3,114
"485","E101","RAJATALAB","LBS AIRPORT",2,108
"486","E101","RAKHAUNA","CANTT RLY STATION",3,114
"487","E101","RAKHAUNA","LAHARTARA",1,33
"488","E101","RAKHAUNA","RAJATALAB",1,12
"489","E101","ROHANIA","BOULIA",1,17
"490","E101","ROHANIA","CANTT RLY STATION",6,132
"491","E101","ROHANIA","CANTT RLY
STATION",1,22
"492","E101","ROHANIA","CHANDPUR CHAURAHA",2,24
"493","E101","RTO","CHANDPUR
CHAURAHA",3,114
"494","E101","RTO","CIRCUIT HOUSE",1,27
"495","E101","SADHU KI KUTIYA","CANTT RLY STATION",1,38
"496","E101","SADHU KI KUTIYA","CANTT RLY
STATION",3,114
"497","E101","SADHU KI KUTIYA","CHANDPUR CHAURAHA",1,33
"498","E101","SADHU KI KUTIYA","CIRCUIT HOUSE",2,86
"499","E101","SADHU KI KUTIYA","ROHANIA",1,27
"500","E101","SAHABABAD","CANTT RLY STATION",4,108
"501","E101","SAHABABAD","CANTT RLY
STATION",5,135
"502","E101","SANMUKH HOSPITAL","CIRCUIT HOUSE",2,66
"503","E101","SATOMAHUA","CANTT RLY STATION",1,33
"504","E101","SATOMAHUA","CANTT RLY
STATION",1,33
"505","E101","VYASBAGH","CANTT RLY STATION",1,27
"506","E101","VYASBAGH","KACHAHARI",1,22
"507","E101","VYASBAGH","LAHARTARA",1,27
"508","E102","AGRASEN MOD","BABATPUR CHAURAHA",3,99
"509","E102","AGRASEN MOD","BABATPUR
CHAURAHA",2,66
"510","E102","AGRASEN MOD","BOULIA",1,27
"511","E102","AGRASEN MOD","CANTT RLY STATION",3,66
"512","E102","AGRASEN MOD","HARHUA",1,17
"513","E102","AGRASEN MOD","RAJATALAB",2,86
"514","E102","AIRPORT ROAD","CANTT RLY STATION",4,152
"515","E102","AIRPORT ROAD","KACHAHARI",1,33
"516","E102","AIRPORT ROAD","MODHAILA",2,86
"517","E102","B.H.E.L.","BABATPUR CHAURAHA",3,81
"518","E102","B.H.E.L.","BABATPUR
CHAURAHA",1,27
"519","E102","B.H.E.L.","BOULIA",3,81
"520","E102","B.H.E.L.","CANTT RLY STATION",7,154
"521","E102","B.H.E.L.","RAJATALAB",5,215
"522","E102","BABATPUR CHAURAHA","BHOJUBEER",4,132
"523","E102","BABATPUR CHAURAHA","CANTT RLY STATION",10,380
"524","E102","BABATPUR CHAURAHA","CHANDPUR
CHAURAHA",1,43
"525","E102","BABATPUR CHAURAHA","GILAT BAZAR",1,33
"526","E102","BABATPUR CHAURAHA","HARHUA",2,44
"527","E102","BABATPUR CHAURAHA","TARNA",1,27
"528","E102","BABATPUR
CHAURAHA","AGRASEN MOD",5,165
"529","E102","BABATPUR
CHAURAHA","B.H.E.L.",1,27
"530","E102","BABATPUR
CHAURAHA","BHOJUBEER",18,594
"531","E102","BABATPUR
CHAURAHA","BHULLANPUR",3,129
"532","E102","BABATPUR
CHAURAHA","CANTT RLY STATION",55,2090
"533","E102","BABATPUR
CHAURAHA","CANTT RLY
STATION",18,684
"534","E102","BABATPUR
CHAURAHA","CIRCUIT HOUSE",5,165
"535","E102","BABATPUR
CHAURAHA","GILAT BAZAR",3,99
"536","E102","BABATPUR
CHAURAHA","HARHUA",1,22
"537","E102","BABATPUR
CHAURAHA","KACHAHARI",5,190
"538","E102","BABATPUR
CHAURAHA","LAHARTARA",4,172
"539","E102","BABATPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,59
"540","E102","BABATPUR
CHAURAHA","MOHANSARAI",7,378
"541","E102","BABATPUR
CHAURAHA","RAJATALAB",3,162
"542","E102","BABATPUR
CHAURAHA","ROHANIA",5,240
"543","E102","BABATPUR
CHAURAHA","SADHU KI KUTIYA",1,59
"544","E102","BABATPUR
CHAURAHA","SATOMAHUA",1,17
"545","E102","BABATPUR
CHAURAHA","TARNA",1,27
"546","E102","BHOJUBEER","BABATPUR CHAURAHA",2,66
"547","E102","BHOJUBEER","BABATPUR
CHAURAHA",14,462
"548","E102","BHOJUBEER","CANTT RLY STATION",6,102
"549","E102","BHOJUBEER","CANTT RLY
STATION",5,85
"550","E102","BHOJUBEER","CHANDPUR
CHAURAHA",1,22
"551","E102","BHOJUBEER","HARHUA",6,132
"552","E102","BHOJUBEER","RAJATALAB",4,152
"553","E102","BHOJUBEER","SATOMAHUA",1,27
"554","E102","BHULLANPUR","BABATPUR
CHAURAHA",2,86
"555","E102","BHULLANPUR","CANTT RLY STATION",1,22
"556","E102","BHULLANPUR","CIRCUIT HOUSE",1,27
"557","E102","BHULLANPUR","GILAT BAZAR",4,108
"558","E102","BHULLANPUR","KACHAHARI",1,22
"559","E102","BHULLANPUR","MIRZAMURAD BAZAR",1,33
"560","E102","BHULLANPUR","MIRZAMURAD
BAZAR",1,33
"561","E102","BHULLANPUR","RAJATALAB",1,22
"562","E102","BOULIA","BHULLANPUR",1,17
"563","E102","BOULIA","CANTT RLY STATION",5,60
"564","E102","BOULIA","KAAZI SARAI",2,66
"565","E102","BOULIA","KACHAHARI",1,17
"566","E102","BOULIA","MIRZAMURAD
BAZAR",1,38
"567","E102","BOULIA","MOHANSARAI",3,81
"568","E102","BOULIA","RAJATALAB",1,27
"569","E102","BOULIA","ROHANIA",2,34
"570","E102","BOULIA","VYASBAGH",1,27
"571","E102","CANTT RLY STATION","AGRASEN MOD",3,66
"572","E102","CANTT RLY STATION","AIRPORT ROAD",1,38
"573","E102","CANTT RLY STATION","B.H.E.L.",8,176
"574","E102","CANTT RLY STATION","BABATPUR CHAURAHA",36,1368
"575","E102","CANTT RLY STATION","BABATPUR
CHAURAHA",48,1824
"576","E102","CANTT RLY STATION","BHULLANPUR",9,198
"577","E102","CANTT RLY STATION","CHANDPUR CHAURAHA",2,34
"578","E102","CANTT RLY STATION","CHANDPUR
CHAURAHA",5,85
"579","E102","CANTT RLY STATION","GILAT BAZAR",2,34
"580","E102","CANTT RLY STATION","HARHUA",25,675
"581","E102","CANTT RLY STATION","JAGATPUR",9,198
"582","E102","CANTT RLY STATION","KIT",4,152
"583","E102","CANTT RLY STATION","MIRZAMURAD BAZAR",6,258
"584","E102","CANTT RLY STATION","MIRZAMURAD E
STATION",1,43
"585","E102","CANTT RLY STATION","MIRZAMURAD
BAZAR",28,1204
"586","E102","CANTT RLY STATION","MODHAILA",11,187
"587","E102","CANTT RLY STATION","MOHANSARAI",41,1107
"588","E102","CANTT RLY STATION","RAJATALAB",38,1254
"589","E102","CANTT RLY STATION","ROHANIA",12,264
"590","E102","CANTT RLY STATION","RTO",16,528
"591","E102","CANTT RLY STATION","SADHU KI KUTIYA",1,38
"592","E102","CANTT RLY STATION","SAHABABAD",9,243
"593","E102","CANTT RLY STATION","SATOMAHUA",2,66
"594","E102","CANTT RLY
STATION","B.H.E.L.",2,44
"595","E102","CANTT RLY
STATION","BABATPUR
CHAURAHA",17,646
"596","E102","CANTT RLY
STATION","CHANDPUR
CHAURAHA",1,17
"597","E102","CANTT RLY
STATION","GILAT BAZAR",1,17
"598","E102","CANTT RLY
STATION","HARHUA",1,27
"599","E102","CANTT RLY
STATION","MIRZAMURAD
BAZAR",1,43
"600","E102","CANTT RLY
STATION","MODHAILA",1,17
"601","E102","CANTT RLY
STATION","MOHANSARAI",5,135
"602","E102","CANTT RLY
STATION","RAJATALAB",11,363
"603","E102","CANTT RLY
STATION","ROHANIA",1,22
"604","E102","CANTT RLY
STATION","RTO",1,33
"605","E102","CANTT RLY
STATION","SADHU KI KUTIYA",1,38
"606","E102","CHANDPUR
CHAURAHA","BABATPUR
CHAURAHA",2,86
"607","E102","CHANDPUR
CHAURAHA","BHOJUBEER",1,22
"608","E102","CHANDPUR
CHAURAHA","CANTT RLY STATION",4,68
"609","E102","CHANDPUR
CHAURAHA","CANTT RLY
STATION",3,51
"610","E102","CHANDPUR
CHAURAHA","HARHUA",1,33
"611","E102","CHANDPUR
CHAURAHA","JAGATPUR",1,17
"612","E102","CHANDPUR
CHAURAHA","KIT",1,33
"613","E102","CHANDPUR
CHAURAHA","MIRZAMURAD E
STATION",1,38
"614","E102","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",3,114
"615","E102","CHANDPUR
CHAURAHA","RAJATALAB",1,27
"616","E102","CHANDPUR
CHAURAHA","ROHANIA",2,24
"617","E102","CHANDPUR
CHAURAHA","RTO",3,114
"618","E102","CHANDPUR
CHAURAHA","SADHU KI KUTIYA",1,33
"619","E102","CHANDPUR
CHAURAHA","TARNA",3,81
"620","E102","CIRCUIT HOUSE","BABATPUR
CHAURAHA",2,66
"621","E102","GILAT BAZAR","BABATPUR CHAURAHA",5,165
"622","E102","GILAT BAZAR","BABATPUR
CHAURAHA",5,165
"623","E102","GILAT BAZAR","CANTT RLY STATION",6,102
"624","E102","GILAT BAZAR","CANTT RLY
STATION",1,17
"625","E102","GILAT BAZAR","KACHAHARI",1,12
"626","E102","GILAT BAZAR","MIRZAMURAD
BAZAR",1,48
"627","E102","GILAT BAZAR","RTO",1,27
"628","E102","HARHUA","BABATPUR CHAURAHA",1,22
"629","E102","HARHUA","BABATPUR
CHAURAHA",3,66
"630","E102","HARHUA","BHOJUBEER",2,44
"631","E102","HARHUA","CANTT RLY STATION",19,513
"632","E102","HARHUA","CANTT RLY
STATION",6,162
"633","E102","HARHUA","CHANDPUR
CHAURAHA",1,33
"634","E102","HARHUA","KACHAHARI",2,54
"635","E102","JAGATPUR","BHOJUBEER",1,33
"636","E102","JAGATPUR","CANTT RLY STATION",5,110
"637","E102","JAGATPUR","KACHAHARI",2,54
"638","E102","JAGATPUR","MODHAILA",2,34
"639","E102","KAAZI SARAI","BABATPUR
CHAURAHA",3,66
"640","E102","KAAZI SARAI","CANTT RLY STATION",5,165
"641","E102","KAAZI SARAI","CHANDPUR CHAURAHA",1,38
"642","E102","KAAZI SARAI","NADESAR",1,27
"643","E102","KAAZI SARAI","ROHANIA",1,38
"644","E102","KAAZI SARAI","SAHABABAD",2,86
"645","E102","KACHAHARI","BABATPUR
CHAURAHA",1,38
"646","E102","KACHAHARI","BOULIA",1,17
"647","E102","KACHAHARI","CANTT RLY STATION",6,72
"648","E102","KACHAHARI","CANTT RLY
STATION",3,36
"649","E102","KACHAHARI","JAGATPUR",1,27
"650","E102","KACHAHARI","MIRZAMURAD BAZAR",1,43
"651","E102","KACHAHARI","MIRZAMURAD E
STATION",2,86
"652","E102","KACHAHARI","MIRZAMURAD
BAZAR",1,43
"653","E102","KACHAHARI","MOHANSARAI",3,99
"654","E102","KACHAHARI","RAJATALAB",2,76
"655","E102","KACHAHARI","ROHANIA",1,27
"656","E102","KACHAHARI","RTO",1,33
"657","E102","KACHAHARI","SATOMAHUA",1,27
"658","E102","KACHAHARI","TARNA",1,17
"659","E102","KIT","BABATPUR
CHAURAHA",2,118
"660","E102","KIT","CANTT RLY STATION",10,380
"661","E102","KIT","CANTT RLY
STATION",3,114
"662","E102","KIT","CHANDPUR
CHAURAHA",3,99
"663","E102","KIT","CIRCUIT HOUSE",2,86
"664","E102","KIT","GILAT BAZAR",1,43
"665","E102","KIT","KACHAHARI",1,43
"666","E102","KIT","MODHAILA",1,33
"667","E102","KIT","NADESAR",1,43
"668","E102","KIT","RAJATALAB",1,17
"669","E102","KIT","ROHANIA",2,66
"670","E102","LAHARTARA","BABATPUR
CHAURAHA",1,43
"671","E102","LAHARTARA","CHANDPUR
CHAURAHA",2,24
"672","E102","LAHARTARA","KACHAHARI",1,17
"673","E102","LAHARTARA","MOHANSARAI",1,27
"674","E102","MIRZAMURAD BAZAR","SATOMAHUA",1,54
"675","E102","MIRZAMURAD
BAZAR","BABATPUR
CHAURAHA",5,295
"676","E102","MIRZAMURAD
BAZAR","BHOJUBEER",7,301
"677","E102","MIRZAMURAD
BAZAR","BOULIA",1,38
"678","E102","MIRZAMURAD
BAZAR","LAHARTARA",4,152
"679","E102","MIRZAMURAD
BAZAR","MODHAILA",1,33
"680","E102","MIRZAMURAD
BAZAR","TARNA",1,48
"681","E102","MODHAILA","BABATPUR
CHAURAHA",2,86
"682","E102","MODHAILA","CANTT RLY STATION",3,51
"683","E102","MODHAILA","MIRZAMURAD BAZAR",1,33
"684","E102","MODHAILA","RAJATALAB",2,54
"685","E102","MOHANSARAI","BABATPUR
CHAURAHA",2,108
"686","E102","MOHANSARAI","BHOJUBEER",2,66
"687","E102","MOHANSARAI","BHULLANPUR",1,22
"688","E102","MOHANSARAI","BOULIA",1,27
"689","E102","MOHANSARAI","CANTT RLY STATION",15,405
"690","E102","MOHANSARAI","CANTT RLY
STATION",2,54
"691","E102","MOHANSARAI","CHANDPUR
CHAURAHA",1,22
"692","E102","MOHANSARAI","KACHAHARI",3,99
"693","E102","MOHANSARAI","KIT",1,22
"694","E102","MOHANSARAI","LAHARTARA",1,27
"695","E102","NADESAR","AIRPORT ROAD",1,33
"696","E102","NADESAR","BABATPUR
CHAURAHA",1,38
"697","E102","NADESAR","CANTT RLY STATION",1,12
"698","E102","NADESAR","RAKHAUNA",1,38
"699","E102","NADESAR","SAHABABAD",1,27
"700","E102","RAJATALAB","BHOJUBEER",3,114
"701","E102","RAJATALAB","BOULIA",2,54
"702","E102","RAJATALAB","CANTT RLY STATION",27,891
"703","E102","RAJATALAB","CANTT RLY
STATION",1,33
"704","E102","RAJATALAB","CHANDPUR CHAURAHA",4,108
"705","E102","RAJATALAB","GILAT BAZAR",4,152
"706","E102","RAJATALAB","HARHUA",4,192
"707","E102","RAJATALAB","KACHAHARI",2,76
"708","E102","RAJATALAB","NADESAR",7,231
"709","E102","RAJATALAB","RTO",1,48
"710","E102","RAKHAUNA","BABATPUR
CHAURAHA",3,177
"711","E102","RAKHAUNA","CANTT RLY STATION",1,38
"712","E102","RAKHAUNA","KACHAHARI",1,38
"713","E102","RAKHAUNA","MODHAILA",2,54
"714","E102","ROHANIA","BHOJUBEER",1,27
"715","E102","ROHANIA","CANTT RLY STATION",1,22
"716","E102","ROHANIA","CANTT RLY
STATION",2,44
"717","E102","ROHANIA","KACHAHARI",1,27
"718","E102","ROHANIA","LAHARTARA",3,51
"719","E102","ROHANIA","MIRZAMURAD
BAZAR",1,33
"720","E102","ROHANIA","RTO",3,129
"721","E102","ROHANIA","SADHU KI KUTIYA",1,27
"722","E102","RTO","BHOJUBEER",1,27
"723","E102","RTO","CANTT RLY STATION",9,297
"724","E102","RTO","CANTT RLY
STATION",4,132
"725","E102","RTO","CIRCUIT HOUSE",1,27
"726","E102","RTO","KACHAHARI",1,33
"727","E102","RTO","MODHAILA",1,38
"728","E102","SADHU KI KUTIYA","BABATPUR
CHAURAHA",1,59
"729","E102","SADHU KI KUTIYA","CANTT RLY STATION",1,38
"730","E102","SADHU KI KUTIYA","GILAT BAZAR",1,43
"731","E102","SADHU KI KUTIYA","KACHAHARI",1,43
"732","E102","SADHU KI KUTIYA","SAHABABAD",1,22
"733","E102","SAHABABAD","CANTT RLY STATION",9,243
"734","E102","SAHABABAD","CANTT RLY
STATION",5,135
"735","E102","SAHABABAD","LAHARTARA",2,44
"736","E102","SAHABABAD","MOHANSARAI",1,12
"737","E102","SANMUKH HOSPITAL","GILAT BAZAR",4,108
"738","E102","SATOMAHUA","BHOJUBEER",2,54
"739","E102","SATOMAHUA","CANTT RLY STATION",1,33
"740","E102","TARNA","BABATPUR CHAURAHA",1,27
"741","E102","VYASBAGH","BABATPUR
CHAURAHA",1,27
"742","E102","VYASBAGH","BOULIA",1,27
"743","E102","VYASBAGH","CANTT RLY STATION",1,27
"744","E102","VYASBAGH","TARNA",1,12
"745","E103","BHELUPUR","CANTT RLY STATION",1,17
"746","E103","BHULLANPUR","CANTT RLY STATION",1,22
"747","E103","BHULLANPUR","MIRZAMURAD
BAZAR",1,33
"748","E103","BHULLANPUR","SADHU KI KUTIYA",1,33
"749","E103","BOULIA","JAGATPUR",1,22
"750","E103","BOULIA","MIRZAMURAD BAZAR",2,76
"751","E103","BOULIA","RAJATALAB",1,27
"752","E103","BOULIA","ROHANIA",1,17
"753","E103","CANTT RLY STATION","BHULLANPUR",4,88
"754","E103","CANTT RLY STATION","CHANDPUR CHAURAHA",1,17
"755","E103","CANTT RLY STATION","DURGA KUND",5,85
"756","E103","CANTT RLY STATION","JAGATPUR",3,66
"757","E103","CANTT RLY STATION","KACHHAWAN ROAD",10,480
"758","E103","CANTT RLY STATION","KHOCHAWAN",1,48
"759","E103","CANTT RLY STATION","KIT",2,76
"760","E103","CANTT RLY STATION","LALPUR CHATTI",1,43
"761","E103","CANTT RLY STATION","LANKA",22,484
"762","E103","CANTT RLY STATION","MIRZAMURAD BAZAR",7,301
"763","E103","CANTT RLY STATION","MOHANSARAI",10,270
"764","E103","CANTT RLY STATION","RAJATALAB",18,594
"765","E103","CANTT RLY STATION","RAKHAUNA",1,38
"766","E103","CANTT RLY STATION","RAVINDERPURI",2,34
"767","E103","CANTT RLY STATION","ROHANIA",4,88
"768","E103","CANTT RLY STATION","SADHU KI KUTIYA",5,190
"769","E103","CANTT RLY STATION","SAHABABAD",1,27
"770","E103","CANTT RLY
STATION","DURGA KUND",5,85
"771","E103","CANTT RLY
STATION","JAGATPUR",2,44
"772","E103","CANTT RLY
STATION","KACHHAWAN ROAD",6,288
"773","E103","CANTT RLY
STATION","KIT",5,190
"774","E103","CANTT RLY
STATION","LANKA",17,374
"775","E103","CANTT RLY
STATION","MIRZAMURAD
BAZAR",1,43
"776","E103","CANTT RLY
STATION","MOHANSARAI",6,162
"777","E103","CANTT RLY
STATION","RAJATALAB",6,198
"778","E103","CANTT RLY
STATION","RATHYATRA",1,12
"779","E103","CHANDPUR CHAURAHA","CANTT RLY STATION",1,17
"780","E103","CHANDPUR CHAURAHA","KIT",4,132
"781","E103","CHANDPUR CHAURAHA","SADHU KI KUTIYA",1,33
"782","E103","DURGA KUND","CANTT RLY STATION",2,34
"783","E103","JAGATPUR","CANTT RLY STATION",1,22
"784","E103","JAGATPUR","CHANDPUR CHAURAHA",1,17
"785","E103","KACHHAWAN ROAD","BHELUPUR",3,144
"786","E103","KACHHAWAN ROAD","CANTT RLY STATION",3,144
"787","E103","KACHHAWAN ROAD","RATHYATRA",2,96
"788","E103","KACHHAWAN
ROAD","CANTT RLY STATION",2,96
"789","E103","KIT","CANTT RLY STATION",4,152
"790","E103","KIT","LANKA",1,48
"791","E103","LAHARTARA","CANTT RLY STATION",1,12
"792","E103","LAHARTARA","CHANDPUR CHAURAHA",1,12
"793","E103","LAHARTARA","MOHANSARAI",1,27
"794","E103","LAHARTARA","RAJATALAB",1,33
"795","E103","LAHARTARA","SAHABABAD",1,22
"796","E103","LANKA","CANTT RLY STATION",58,1276
"797","E103","LANKA","JAGATPUR",1,33
"798","E103","LANKA","MIRZAMURAD BAZAR",3,144
"799","E103","LANKA","MIRZAMURAD
BAZAR",1,48
"800","E103","LANKA","MOHANSARAI",1,38
"801","E103","LANKA","ROHANIA",1,33
"802","E103","LANKA","SIGRA",16,272
"803","E103","LANKA","VIDYAPEETH",1,22
"804","E103","MIRZAMURAD BAZAR","CANTT RLY STATION",1,43
"805","E103","MODHAILA","CANTT RLY STATION",1,17
"806","E103","MODHAILA","RAKHAUNA",1,27
"807","E103","MODHAILA","SADHU KI KUTIYA",1,33
"808","E103","MOHANSARAI","CANTT RLY STATION",10,270
"809","E103","MOHANSARAI","CHANDPUR CHAURAHA",2,44
"810","E103","MOHANSARAI","DURGA KUND",1,38
"811","E103","RAJATALAB","BOULIA",1,27
"812","E103","RAJATALAB","CANTT RLY STATION",11,363
"813","E103","RAJATALAB","LANKA",3,129
"814","E103","RAJATALAB","MODHAILA",1,27
"815","E103","RAVINDERPURI","CANTT RLY STATION",2,34
"816","E103","ROHANIA","BOULIA",1,17
"817","E103","ROHANIA","CANTT RLY STATION",5,110
"818","E103","ROHANIA","CHANDPUR CHAURAHA",1,12
"819","E103","ROHANIA","SAHABABAD",1,17
"820","E103","RUPAPUR","MODHAILA",1,38
"821","E103","SIGRA","CANTT RLY STATION",2,24
"822","E103","SIGRA","LANKA",3,51
"823","E104","AHIRAULI","BHOJUBEER",1,27
"824","E104","AHIRAULI","CANTT RLY STATION",10,330
"825","E104","AHIRAULI","MARUEE",1,22
"826","E104","AHIRAULI","MIRZAMURAD
BAZAR",3,162
"827","E104","AYAR","BHOJUBEER",4,88
"828","E104","AYAR","BOULIA",1,33
"829","E104","AYAR","CANTT RLY STATION",3,99
"830","E104","AYAR","MODHAILA",1,38
"831","E104","AYAR","RAKHAUNA",1,48
"832","E104","AYAR","SINDHORA",2,54
"833","E104","BELWARIYA","BHOJUBEER",2,34
"834","E104","BELWARIYA","LAHARTARA",2,54
"835","E104","BELWARIYA","MIRZAMURAD
BAZAR",3,144
"836","E104","BELWARIYA","PALAHI PATTI",1,22
"837","E104","BELWARIYA","RAJATALAB",1,43
"838","E104","BELWARIYA","ROHANIA",2,66
"839","E104","BELWARIYA","SINDHORA",2,66
"840","E104","BHOJUBEER","AYAR",6,132
"841","E104","BHOJUBEER","BELWARIYA",3,51
"842","E104","BHOJUBEER","BOULIA",1,22
"843","E104","BHOJUBEER","CANTT RLY STATION",7,119
"844","E104","BHOJUBEER","CANTT RLY
STATION",2,34
"845","E104","BHOJUBEER","CHANDMARI",1,17
"846","E104","BHOJUBEER","CHANDPUR CHAURAHA",2,44
"847","E104","BHOJUBEER","CHANDPUR
CHAURAHA",1,22
"848","E104","BHOJUBEER","GARTHAMA",6,198
"849","E104","BHOJUBEER","GOSAIPUR",1,27
"850","E104","BHOJUBEER","MIRZAMURAD BAZAR",3,129
"851","E104","BHOJUBEER","MIRZAMURAD
BAZAR",1,43
"852","E104","BHOJUBEER","MOHANSARAI",1,33
"853","E104","BHOJUBEER","PALAHI PATTI",8,264
"854","E104","BHOJUBEER","RAJATALAB",1,38
"855","E104","BHOJUBEER","ROHANIA",1,27
"856","E104","BHOJUBEER","SAHABABAD",1,33
"857","E104","BHOJUBEER","SARAIYA",9,297
"858","E104","BHOJUBEER","SINDHORA",39,1482
"859","E104","BHULLANPUR","CANTT RLY STATION",6,132
"860","E104","BHULLANPUR","CANTT RLY
STATION",1,22
"861","E104","BHULLANPUR","KACHAHARI",1,22
"862","E104","BHULLANPUR","KIT",1,33
"863","E104","BHULLANPUR","MIRZAMURAD
BAZAR",2,66
"864","E104","BHULLANPUR","RAJATALAB",2,44
"865","E104","BOULIA","AYAR",1,33
"866","E104","BOULIA","BELWARIYA",1,27
"867","E104","BOULIA","CANTT RLY STATION",1,12
"868","E104","BOULIA","CANTT RLY
STATION",5,60
"869","E104","CANTT RLY STATION","AYAR",2,66
"870","E104","CANTT RLY STATION","BELWARIYA",6,162
"871","E104","CANTT RLY STATION","BHOJUBEER",3,51
"872","E104","CANTT RLY STATION","BHULLANPUR",4,88
"873","E104","CANTT RLY STATION","CHANDMARI",11,242
"874","E104","CANTT RLY STATION","CHANDPUR
CHAURAHA",7,119
"875","E104","CANTT RLY STATION","GARTHAMA",3,114
"876","E104","CANTT RLY STATION","GOSAIPUR",4,132
"877","E104","CANTT RLY STATION","JAGATPUR",8,176
"878","E104","CANTT RLY STATION","KIT",9,342
"879","E104","CANTT RLY STATION","LAHARTARA",2,24
"880","E104","CANTT RLY STATION","MARUEE",1,43
"881","E104","CANTT RLY STATION","MIRZAMURAD BAZAR",5,215
"882","E104","CANTT RLY STATION","MIRZAMURAD E
STATION",6,258
"883","E104","CANTT RLY STATION","MIRZAMURAD
BAZAR",9,387
"884","E104","CANTT RLY STATION","MODHAILA",10,170
"885","E104","CANTT RLY STATION","MOHANSARAI",21,567
"886","E104","CANTT RLY STATION","MURDAHA",5,135
"887","E104","CANTT RLY STATION","NATINIYA DAI",1,22
"888","E104","CANTT RLY STATION","PALAHI PATTI",3,114
"889","E104","CANTT RLY STATION","RAJATALAB",17,561
"890","E104","CANTT RLY STATION","RAKHAUNA",2,76
"891","E104","CANTT RLY STATION","ROHANIA",9,198
"892","E104","CANTT RLY STATION","SADHU KI KUTIYA",3,114
"893","E104","CANTT RLY STATION","SAHABABAD",2,54
"894","E104","CANTT RLY STATION","SARAIYA",16,608
"895","E104","CANTT RLY STATION","SINDHORA",47,2021
"896","E104","CANTT RLY
STATION","AHIRAULI",3,99
"897","E104","CANTT RLY
STATION","BHULLANPUR",1,22
"898","E104","CANTT RLY
STATION","CHANDPUR
CHAURAHA",4,68
"899","E104","CANTT RLY
STATION","GOSAIPUR",1,33
"900","E104","CANTT RLY
STATION","JAGATPUR",1,22
"901","E104","CANTT RLY
STATION","MIRZAMURAD
BAZAR",4,172
"902","E104","CANTT RLY
STATION","MODHAILA",1,17
"903","E104","CANTT RLY
STATION","MOHANSARAI",5,135
"904","E104","CANTT RLY
STATION","PALAHI PATTI",2,76
"905","E104","CANTT RLY
STATION","RAJATALAB",7,231
"906","E104","CANTT RLY
STATION","ROHANIA",6,132
"907","E104","CANTT RLY
STATION","SADHU KI KUTIYA",1,38
"908","E104","CANTT RLY
STATION","SAHABABAD",5,135
"909","E104","CANTT RLY
STATION","SARAIYA",1,38
"910","E104","CANTT RLY
STATION","SINDHORA",16,688
"911","E104","CHANDMARI","AYAR",1,17
"912","E104","CHANDMARI","CANTT RLY STATION",2,44
"913","E104","CHANDMARI","CHANDPUR
CHAURAHA",1,27
"914","E104","CHANDMARI","SINDHORA",5,165
"915","E104","CHANDPUR
CHAURAHA","BHOJUBEER",1,22
"916","E104","CHANDPUR
CHAURAHA","CANTT RLY STATION",12,204
"917","E104","CHANDPUR
CHAURAHA","JAGATPUR",1,17
"918","E104","CHANDPUR
CHAURAHA","KACHAHARI",1,22
"919","E104","CHANDPUR
CHAURAHA","KIT",1,33
"920","E104","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",3,114
"921","E104","CHANDPUR
CHAURAHA","MOHANSARAI",3,66
