"","R.N","FROM","TO","prs","revenue"
"466","E101","SATOMAHUA","MOHANSARAI",1,48
"467","E101","VYASBAGH","BHOJUBEER",2,34
"468","E101","VYASBAGH","ROHANIA",1,38
"469","E102","AGRASEN MOD","AIRPORT ROAD",1,27
"470","E102","AGRASEN MOD","CANTT RLY
STATION",2,44
"471","E102","AIRPORT ROAD","AGRASEN MOD",2,54
"472","E102","AIRPORT ROAD","BHOJUBEER",6,198
"473","E102","AIRPORT ROAD","BHULLANPUR",2,86
"474","E102","AIRPORT ROAD","BOULIA",1,38
"475","E102","AIRPORT ROAD","CANTT RLY STATION",14,532
"476","E102","AIRPORT ROAD","CANTT RLY
STATION",1,38
"477","E102","AIRPORT ROAD","MOHANSARAI",1,48
"478","E102","AIRPORT ROAD","NADESAR",1,33
"479","E102","B.H.E.L.","BABATPUR
CHAURAHA",1,27
"480","E102","BABATPUR
CHAURAHA","AGRASEN MOD",3,99
"481","E102","BABATPUR
CHAURAHA","B.H.E.L.",3,81
"482","E102","BABATPUR
CHAURAHA","BHOJUBEER",25,825
"483","E102","BABATPUR
CHAURAHA","BOULIA",4,172
"484","E102","BABATPUR
CHAURAHA","CANTT RLY STATION",67,2546
"485","E102","BABATPUR
CHAURAHA","CANTT RLY
STATION",121,4598
"486","E102","BABATPUR
CHAURAHA","CHANDPUR
CHAURAHA",1,43
"487","E102","BABATPUR
CHAURAHA","CIRCUIT HOUSE",2,66
"488","E102","BABATPUR
CHAURAHA","GILAT BAZAR",3,99
"489","E102","BABATPUR
CHAURAHA","HARHUA",6,132
"490","E102","BABATPUR
CHAURAHA","KAAZI SARAI",1,22
"491","E102","BABATPUR
CHAURAHA","MODHAILA",5,215
"492","E102","BABATPUR
CHAURAHA","MOHANSARAI",1,54
"493","E102","BABATPUR
CHAURAHA","RAJATALAB",8,432
"494","E102","BABATPUR
CHAURAHA","SAHABABAD",2,96
"495","E102","BABATPUR
CHAURAHA","SATOMAHUA",1,17
"496","E102","BHOJUBEER","BABATPUR CHAURAHA",3,99
"497","E102","BHOJUBEER","BABATPUR
CHAURAHA",12,396
"498","E102","BHOJUBEER","CANTT RLY STATION",6,102
"499","E102","BHOJUBEER","CANTT RLY
STATION",2,34
"500","E102","BHOJUBEER","HARHUA",4,88
"501","E102","BHOJUBEER","KAAZI SARAI",1,22
"502","E102","BHOJUBEER","MIRZAMURAD BAZAR",1,43
"503","E102","BHOJUBEER","MOHANSARAI",1,33
"504","E102","BHOJUBEER","RAJATALAB",1,38
"505","E102","BHOJUBEER","ROHANIA",1,27
"506","E102","BHOJUBEER","RTO",2,54
"507","E102","BHOJUBEER","SADHU KI KUTIYA",1,43
"508","E102","BHOJUBEER","VYASBAGH",1,17
"509","E102","BHULLANPUR","BHOJUBEER",1,27
"510","E102","BHULLANPUR","KACHAHARI",1,22
"511","E102","BHULLANPUR","MIRZAMURAD
BAZAR",1,33
"512","E102","BHULLANPUR","SADHU KI KUTIYA",1,33
"513","E102","BOULIA","AIRPORT ROAD",1,38
"514","E102","BOULIA","BHULLANPUR",1,17
"515","E102","BOULIA","HARHUA",1,33
"516","E102","BOULIA","MOHANSARAI",2,54
"517","E102","BOULIA","RAJATALAB",1,27
"518","E102","BOULIA","SAHABABAD",1,22
"519","E102","CANTT RLY STATION","AGRASEN MOD",3,66
"520","E102","CANTT RLY STATION","B.H.E.L.",2,44
"521","E102","CANTT RLY STATION","BABATPUR CHAURAHA",17,646
"522","E102","CANTT RLY STATION","BABATPUR
CHAURAHA",20,760
"523","E102","CANTT RLY STATION","BHULLANPUR",1,22
"524","E102","CANTT RLY STATION","CHANDPUR
CHAURAHA",4,68
"525","E102","CANTT RLY STATION","GILAT BAZAR",4,68
"526","E102","CANTT RLY STATION","HARHUA",9,243
"527","E102","CANTT RLY STATION","JAGATPUR",2,44
"528","E102","CANTT RLY STATION","KAAZI SARAI",1,33
"529","E102","CANTT RLY STATION","KIT",1,38
"530","E102","CANTT RLY STATION","MIRZAMURAD BAZAR",1,43
"531","E102","CANTT RLY STATION","MIRZAMURAD
BAZAR",9,387
"532","E102","CANTT RLY STATION","MODHAILA",8,136
"533","E102","CANTT RLY STATION","MOHANSARAI",29,783
"534","E102","CANTT RLY STATION","RAJATALAB",22,726
"535","E102","CANTT RLY STATION","RAKHAUNA",1,38
"536","E102","CANTT RLY STATION","ROHANIA",6,132
"537","E102","CANTT RLY STATION","RTO",14,462
"538","E102","CANTT RLY STATION","SADHU KI KUTIYA",7,266
"539","E102","CANTT RLY STATION","SAHABABAD",2,54
"540","E102","CANTT RLY STATION","TARNA",1,22
"541","E102","CANTT RLY
STATION","B.H.E.L.",2,44
"542","E102","CANTT RLY
STATION","BABATPUR
CHAURAHA",67,2546
"543","E102","CANTT RLY
STATION","BHULLANPUR",3,66
"544","E102","CANTT RLY
STATION","BOULIA",1,12
"545","E102","CANTT RLY
STATION","CHANDPUR
CHAURAHA",10,170
"546","E102","CANTT RLY
STATION","HARHUA",7,189
"547","E102","CANTT RLY
STATION","JAGATPUR",3,66
"548","E102","CANTT RLY
STATION","KAAZI SARAI",3,99
"549","E102","CANTT RLY
STATION","KIT",5,190
"550","E102","CANTT RLY
STATION","MIRZAMURAD
BAZAR",11,473
"551","E102","CANTT RLY
STATION","MODHAILA",4,68
"552","E102","CANTT RLY
STATION","MOHANSARAI",29,783
"553","E102","CANTT RLY
STATION","RAJATALAB",17,561
"554","E102","CANTT RLY
STATION","ROHANIA",7,154
"555","E102","CANTT RLY
STATION","RTO",3,99
"556","E102","CANTT RLY
STATION","SADHU KI KUTIYA",1,38
"557","E102","CANTT RLY
STATION","SATOMAHUA",1,33
"558","E102","CHANDPUR
CHAURAHA","BABATPUR CHAURAHA",1,43
"559","E102","CHANDPUR
CHAURAHA","BHOJUBEER",2,44
"560","E102","CHANDPUR
CHAURAHA","CANTT RLY STATION",1,17
"561","E102","CHANDPUR
CHAURAHA","CANTT RLY
STATION",3,51
"562","E102","CHANDPUR
CHAURAHA","KACHAHARI",1,22
"563","E102","CHANDPUR
CHAURAHA","KIT",1,33
"564","E102","CHANDPUR
CHAURAHA","MIRZAMURAD BAZAR",1,38
"565","E102","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,38
"566","E102","CHANDPUR
CHAURAHA","RAJATALAB",2,54
"567","E102","CHANDPUR
CHAURAHA","RTO",3,114
"568","E102","CHANDPUR
CHAURAHA","TARNA",1,27
"569","E102","CIRCUIT HOUSE","B.H.E.L.",1,17
"570","E102","CIRCUIT HOUSE","BABATPUR
CHAURAHA",2,66
"571","E102","CIRCUIT HOUSE","CANTT RLY
STATION",1,17
"572","E102","CIRCUIT HOUSE","CHANDPUR
CHAURAHA",1,22
"573","E102","CIRCUIT HOUSE","RAJATALAB",1,38
"574","E102","CIRCUIT HOUSE","RTO",1,27
"575","E102","GILAT BAZAR","BABATPUR
CHAURAHA",2,66
"576","E102","GILAT BAZAR","CANTT RLY STATION",2,34
"577","E102","GILAT BAZAR","CANTT RLY
STATION",17,289
"578","E102","GILAT BAZAR","KAAZI SARAI",2,44
"579","E102","GILAT BAZAR","ROHANIA",2,54
"580","E102","GILAT BAZAR","SADHU KI KUTIYA",2,86
"581","E102","HARHUA","BABATPUR
CHAURAHA",2,44
"582","E102","HARHUA","BHOJUBEER",6,132
"583","E102","HARHUA","CANTT RLY STATION",10,270
"584","E102","HARHUA","CANTT RLY
STATION",24,1134
"585","E102","HARHUA","CIRCUIT HOUSE",2,44
"586","E102","HARHUA","ROHANIA",1,38
"587","E102","JAGATPUR","CANTT RLY STATION",3,66
"588","E102","JAGATPUR","CANTT RLY
STATION",2,44
"589","E102","JAGATPUR","KACHAHARI",1,27
"590","E102","KAAZI SARAI","B.H.E.L.",1,17
"591","E102","KAAZI SARAI","BOULIA",2,66
"592","E102","KAAZI SARAI","CANTT RLY STATION",1,33
"593","E102","KAAZI SARAI","CANTT RLY
STATION",3,99
"594","E102","KAAZI SARAI","KACHAHARI",1,27
"595","E102","KAAZI SARAI","MODHAILA",1,38
"596","E102","KACHAHARI","AIRPORT ROAD",1,33
"597","E102","KACHAHARI","BABATPUR CHAURAHA",4,152
"598","E102","KACHAHARI","BABATPUR
CHAURAHA",1,38
"599","E102","KACHAHARI","CANTT RLY
STATION",2,24
"600","E102","KACHAHARI","CHANDPUR
CHAURAHA",1,22
"601","E102","KACHAHARI","HARHUA",4,108
"602","E102","KACHAHARI","MIRZAMURAD E
STATION",1,43
"603","E102","KACHAHARI","MOHANSARAI",2,66
"604","E102","KACHAHARI","RAJATALAB",1,38
"605","E102","KACHAHARI","ROHANIA",2,54
"606","E102","KACHAHARI","SAHABABAD",1,33
"607","E102","KIT","CANTT RLY STATION",5,190
"608","E102","KIT","CANTT RLY
STATION",6,228
"609","E102","KIT","GILAT BAZAR",1,43
"610","E102","KIT","MODHAILA",2,66
"611","E102","LAHARTARA","CANTT RLY
STATION",2,24
"612","E102","LAHARTARA","MIRZAMURAD BAZAR",1,38
"613","E102","LAHARTARA","SAHABABAD",4,88
"614","E102","MIRZAMURAD BAZAR","BABATPUR CHAURAHA",1,59
"615","E102","MIRZAMURAD BAZAR","BHOJUBEER",1,43
"616","E102","MIRZAMURAD BAZAR","BOULIA",1,38
"617","E102","MIRZAMURAD BAZAR","CANTT RLY STATION",3,129
"618","E102","MIRZAMURAD BAZAR","LAHARTARA",2,76
"619","E102","MIRZAMURAD
BAZAR","BABATPUR
CHAURAHA",7,413
"620","E102","MIRZAMURAD
BAZAR","CANTT RLY STATION",1,43
"621","E102","MIRZAMURAD
BAZAR","CANTT RLY
STATION",2,86
"622","E102","MIRZAMURAD
BAZAR","CHANDPUR
CHAURAHA",3,114
"623","E102","MIRZAMURAD
BAZAR","CIRCUIT HOUSE",3,129
"624","E102","MIRZAMURAD
BAZAR","NADESAR",1,43
"625","E102","MIRZAMURAD
BAZAR","ROHANIA",2,66
"626","E102","MODHAILA","BABATPUR CHAURAHA",1,43
"627","E102","MODHAILA","BABATPUR
CHAURAHA",6,258
"628","E102","MODHAILA","CANTT RLY STATION",1,17
"629","E102","MODHAILA","CANTT RLY
STATION",1,17
"630","E102","MODHAILA","KACHAHARI",1,22
"631","E102","MODHAILA","MOHANSARAI",2,44
"632","E102","MODHAILA","RAJATALAB",2,54
"633","E102","MODHAILA","RAKHAUNA",4,108
"634","E102","MODHAILA","SAHABABAD",2,34
"635","E102","MOHANSARAI","BABATPUR
CHAURAHA",2,108
"636","E102","MOHANSARAI","BHOJUBEER",6,198
"637","E102","MOHANSARAI","CANTT RLY STATION",17,459
"638","E102","MOHANSARAI","CANTT RLY
STATION",8,216
"639","E102","MOHANSARAI","CHANDPUR
CHAURAHA",3,66
"640","E102","MOHANSARAI","GILAT BAZAR",1,38
"641","E102","MOHANSARAI","JAGATPUR",2,34
"642","E102","MOHANSARAI","KACHAHARI",7,231
"643","E102","MOHANSARAI","MIRZAMURAD
BAZAR",1,27
"644","E102","MOHANSARAI","ROHANIA",1,17
"645","E102","NADESAR","RAJATALAB",1,33
"646","E102","NADESAR","SATOMAHUA",2,66
"647","E102","RAJATALAB","BABATPUR CHAURAHA",2,108
"648","E102","RAJATALAB","BABATPUR
CHAURAHA",1,54
"649","E102","RAJATALAB","BHOJUBEER",1,38
"650","E102","RAJATALAB","BOULIA",1,27
"651","E102","RAJATALAB","CANTT RLY STATION",17,561
"652","E102","RAJATALAB","CANTT RLY
STATION",14,462
"653","E102","RAJATALAB","CHANDPUR
CHAURAHA",2,54
"654","E102","RAJATALAB","CIRCUIT HOUSE",1,38
"655","E102","RAJATALAB","KACHAHARI",13,494
"656","E102","ROHANIA","BABATPUR
CHAURAHA",1,48
"657","E102","ROHANIA","BOULIA",2,34
"658","E102","ROHANIA","CANTT RLY STATION",16,352
"659","E102","ROHANIA","CANTT RLY
STATION",2,44
"660","E102","ROHANIA","GILAT BAZAR",2,54
"661","E102","ROHANIA","MIRZAMURAD
BAZAR",3,99
"662","E102","ROHANIA","MOHANSARAI",2,34
"663","E102","RTO","AGRASEN MOD",3,66
"664","E102","RTO","BHOJUBEER",4,108
"665","E102","RTO","CANTT RLY STATION",4,132
"666","E102","RTO","CANTT RLY
STATION",4,132
"667","E102","RTO","CHANDPUR
CHAURAHA",3,114
"668","E102","RTO","MIRZAMURAD
BAZAR",6,354
"669","E102","SADHU KI KUTIYA","BABATPUR CHAURAHA",1,59
"670","E102","SADHU KI KUTIYA","CANTT RLY STATION",2,76
"671","E102","SADHU KI KUTIYA","CANTT RLY
STATION",4,152
"672","E102","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",1,33
"673","E102","SADHU KI KUTIYA","KACHAHARI",4,172
"674","E102","SADHU KI KUTIYA","NADESAR",2,76
"675","E102","SADHU KI KUTIYA","RAJATALAB",1,17
"676","E102","SADHU KI KUTIYA","RAKHAUNA",1,12
"677","E102","SAHABABAD","BHULLANPUR",1,17
"678","E102","SAHABABAD","CANTT RLY STATION",1,27
"679","E102","SAHABABAD","CANTT RLY
STATION",3,81
"680","E102","SAHABABAD","VYASBAGH",1,38
"681","E102","SANMUKH HOSPITAL","CANTT RLY STATION",1,38
"682","E102","SANMUKH
HOSPITAL","GILAT BAZAR",3,81
"683","E102","SATOMAHUA","CANTT RLY
STATION",4,132
"684","E102","TARNA","CANTT RLY STATION",1,22
"685","E102","VYASBAGH","CANTT RLY STATION",1,27
"686","E102","VYASBAGH","GILAT BAZAR",1,17
"687","E102","VYASBAGH","LAHARTARA",2,54
"688","E103","BHULLANPUR","MIRZAMURAD
BAZAR",1,33
"689","E103","BOULIA","RAJATALAB",1,27
"690","E103","BOULIA","ROHANIA",1,17
"691","E103","BOULIA","SAHABABAD",6,132
"692","E103","CANTT RLY STATION","BHELUPUR",1,17
"693","E103","CANTT RLY STATION","CHANDPUR
CHAURAHA",1,17
"694","E103","CANTT RLY STATION","DURGA KUND",16,272
"695","E103","CANTT RLY STATION","JAGATPUR",33,726
"696","E103","CANTT RLY STATION","KACHHAWAN ROAD",9,432
"697","E103","CANTT RLY STATION","KHOCHAWAN",2,96
"698","E103","CANTT RLY STATION","KIT",4,152
"699","E103","CANTT RLY STATION","LANKA",80,1760
"700","E103","CANTT RLY STATION","MIRZAMURAD BAZAR",1,43
"701","E103","CANTT RLY STATION","MIRZAMURAD
BAZAR",2,86
"702","E103","CANTT RLY STATION","MODHAILA",2,34
"703","E103","CANTT RLY STATION","MOHANSARAI",47,1269
"704","E103","CANTT RLY STATION","RAJATALAB",21,693
"705","E103","CANTT RLY STATION","RATHYATRA",5,60
"706","E103","CANTT RLY STATION","RAVINDERPURI",4,68
"707","E103","CANTT RLY STATION","RUPAPUR",7,301
"708","E103","CHANDPUR CHAURAHA","RAJATALAB",1,27
"709","E103","CHANDPUR CHAURAHA","ROHANIA",1,12
"710","E103","CHANDPUR CHAURAHA","SADHU KI KUTIYA",1,33
"711","E103","CHANDPUR CHAURAHA","SAHABABAD",1,22
"712","E103","CHANDPUR
CHAURAHA","CANTT RLY STATION",3,51
"713","E103","CHANDPUR
CHAURAHA","LANKA",2,54
"714","E103","DURGA KUND","CANTT RLY STATION",2,34
"715","E103","JAGATPUR","CANTT RLY STATION",4,88
"716","E103","JAGATPUR","RAJATALAB",2,44
"717","E103","JAGATPUR","SADHU KI KUTIYA",1,27
"718","E103","KACHHAWAN ROAD","BHELUPUR",3,144
"719","E103","KACHHAWAN ROAD","CANTT RLY STATION",10,480
"720","E103","KACHHAWAN ROAD","LAHARTARA",2,86
"721","E103","KACHHAWAN ROAD","LANKA",3,162
"722","E103","KACHHAWAN ROAD","MOHANSARAI",2,66
"723","E103","KACHHAWAN ROAD","ROHANIA",2,76
"724","E103","KACHHAWAN ROAD","SADHU KI KUTIYA",1,22
"725","E103","KIT","CANTT RLY STATION",1,38
"726","E103","LAHARTARA","LANKA",1,22
"727","E103","LAHARTARA","MOHANSARAI",1,27
"728","E103","LANKA","CANTT RLY STATION",112,2464
"729","E103","LANKA","JAGATPUR",1,33
"730","E103","LANKA","KACHHAWAN ROAD",3,162
"731","E103","LANKA","LAHARTARA",3,66
"732","E103","LANKA","MODHAILA",1,27
"733","E103","LANKA","MOHANSARAI",2,76
"734","E103","LANKA","SIGRA",20,340
"735","E103","MIRZAMURAD BAZAR","CANTT RLY STATION",3,129
"736","E103","MIRZAMURAD BAZAR","MODHAILA",3,99
"737","E103","MODHAILA","BHELUPUR",1,22
"738","E103","MODHAILA","CANTT RLY STATION",3,51
"739","E103","MOHANSARAI","CANTT RLY STATION",14,378
"740","E103","MOHANSARAI","CHANDPUR
CHAURAHA",2,44
"741","E103","MOHANSARAI","KACHHAWAN ROAD",2,66
"742","E103","MOHANSARAI","LANKA",2,76
"743","E103","MOHANSARAI","ROHANIA",1,17
"744","E103","RAJATALAB","CANTT RLY STATION",10,330
"745","E103","RAJATALAB","KACHHAWAN ROAD",4,132
"746","E103","RAJATALAB","LANKA",1,43
"747","E103","RAJATALAB","SIGRA",5,165
"748","E103","RAKHAUNA","CANTT RLY STATION",1,38
"749","E103","RATHYATRA","DURGA KUND",1,12
"750","E103","RAVIDAS GATE","BHELUPUR",1,12
"751","E103","RAVINDERPURI","CANTT RLY STATION",2,34
"752","E103","RAVINDERPURI","SIGRA",1,12
"753","E103","ROHANIA","KACHHAWAN ROAD",1,38
"754","E103","ROHANIA","LANKA",1,33
"755","E103","ROHANIA","MIRZAMURAD
BAZAR",2,66
"756","E103","RUPAPUR","CANTT RLY STATION",1,43
"757","E103","SADHU KI KUTIYA","BOULIA",1,33
"758","E103","SADHU KI KUTIYA","CANTT RLY STATION",5,190
"759","E103","SAHABABAD","BOULIA",1,22
"760","E103","SAHABABAD","CANTT RLY STATION",4,108
"761","E103","SAHABABAD","SIGRA",2,54
"762","E103","SIGRA","LANKA",2,34
"763","E104","AHIRAULI","CANTT RLY STATION",17,561
"764","E104","AHIRAULI","CANTT RLY
STATION",1,33
"765","E104","AYAR","BHOJUBEER",1,22
"766","E104","AYAR","BOULIA",1,33
"767","E104","AYAR","CANTT RLY STATION",3,99
"768","E104","AYAR","CHANDMARI",1,17
"769","E104","AYAR","CHANDPUR
CHAURAHA",1,38
"770","E104","AYAR","KACHAHARI",1,27
"771","E104","AYAR","NATINIYA DAI",1,22
"772","E104","AYAR","ROHANIA",3,114
"773","E104","AYAR","SINDHORA",4,108
"774","E104","BELWARIYA","CANTT RLY STATION",4,108
"775","E104","BELWARIYA","CANTT RLY
STATION",1,27
"776","E104","BELWARIYA","KACHAHARI",1,22
"777","E104","BELWARIYA","MOHANSARAI",3,129
"778","E104","BELWARIYA","NADESAR",1,22
"779","E104","BELWARIYA","NATINIYA DAI",1,17
"780","E104","BELWARIYA","ROHANIA",1,33
"781","E104","BELWARIYA","SINDHORA",2,66
"782","E104","BHOJUBEER","AHIRAULI",3,81
"783","E104","BHOJUBEER","AYAR",8,176
"784","E104","BHOJUBEER","BELWARIYA",4,68
"785","E104","BHOJUBEER","CANTT RLY STATION",7,119
"786","E104","BHOJUBEER","CHANDPUR
CHAURAHA",2,44
"787","E104","BHOJUBEER","GARTHAMA",12,396
"788","E104","BHOJUBEER","GOSAIPUR",3,81
"789","E104","BHOJUBEER","LAHARTARA",1,22
"790","E104","BHOJUBEER","MARUEE",2,76
"791","E104","BHOJUBEER","MIRZAMURAD
BAZAR",1,43
"792","E104","BHOJUBEER","MURDAHA",5,110
"793","E104","BHOJUBEER","PALAHI PATTI",3,99
"794","E104","BHOJUBEER","RAJATALAB",2,76
"795","E104","BHOJUBEER","SARAIYA",3,99
"796","E104","BHOJUBEER","SINDHORA",43,1634
"797","E104","BHULLANPUR","BELWARIYA",1,33
"798","E104","BHULLANPUR","BHOJUBEER",2,54
"799","E104","BHULLANPUR","BOULIA",1,17
"800","E104","BHULLANPUR","CANTT RLY STATION",7,154
"801","E104","BHULLANPUR","KACHAHARI",4,88
"802","E104","BOULIA","CANTT RLY STATION",3,36
"803","E104","BOULIA","CANTT RLY
STATION",1,12
"804","E104","BOULIA","MOHANSARAI",2,54
"805","E104","BOULIA","RAJATALAB",3,81
"806","E104","BOULIA","ROHANIA",1,17
"807","E104","BOULIA","SADHU KI KUTIYA",1,33
"808","E104","BOULIA","SAHABABAD",1,22
"809","E104","CANTT RLY STATION","AHIRAULI",3,99
"810","E104","CANTT RLY STATION","AYAR",3,99
"811","E104","CANTT RLY STATION","BHULLANPUR",14,308
"812","E104","CANTT RLY STATION","BOULIA",1,12
"813","E104","CANTT RLY STATION","CHANDMARI",2,44
"814","E104","CANTT RLY STATION","CHANDPUR
CHAURAHA",8,136
"815","E104","CANTT RLY STATION","GARTHAMA",10,380
"816","E104","CANTT RLY STATION","GOSAIPUR",4,132
"817","E104","CANTT RLY STATION","JAGATPUR",7,154
"818","E104","CANTT RLY STATION","KACHAHARI",1,12
"819","E104","CANTT RLY STATION","KIT",1,38
"820","E104","CANTT RLY STATION","LALPUR T.F.C.",1,22
"821","E104","CANTT RLY STATION","MIRZAMURAD BAZAR",2,86
"822","E104","CANTT RLY STATION","MIRZAMURAD
BAZAR",13,559
"823","E104","CANTT RLY STATION","MODHAILA",12,204
"824","E104","CANTT RLY STATION","MOHANSARAI",20,540
"825","E104","CANTT RLY STATION","MURDAHA",5,135
"826","E104","CANTT RLY STATION","PALAHI PATTI",1,38
"827","E104","CANTT RLY STATION","RAJATALAB",17,561
"828","E104","CANTT RLY STATION","RAKHAUNA",2,76
"829","E104","CANTT RLY STATION","ROHANIA",4,88
"830","E104","CANTT RLY STATION","SADHU KI KUTIYA",9,342
"831","E104","CANTT RLY STATION","SAHABABAD",3,81
"832","E104","CANTT RLY STATION","SARAIYA",3,114
"833","E104","CANTT RLY STATION","SINDHORA",60,2580
"834","E104","CANTT RLY
STATION","BHOJUBEER",1,17
"835","E104","CANTT RLY
STATION","BHULLANPUR",3,66
"836","E104","CANTT RLY
STATION","CHANDMARI",1,22
"837","E104","CANTT RLY
STATION","CHANDPUR
CHAURAHA",2,34
"838","E104","CANTT RLY
STATION","GARTHAMA",3,114
"839","E104","CANTT RLY
STATION","GOSAIPUR",3,99
"840","E104","CANTT RLY
STATION","JAGATPUR",2,44
"841","E104","CANTT RLY
STATION","KACHAHARI",1,12
"842","E104","CANTT RLY
STATION","KIT",1,38
"843","E104","CANTT RLY
STATION","MARUEE",1,43
"844","E104","CANTT RLY
STATION","MIRZAMURAD
BAZAR",8,344
"845","E104","CANTT RLY
STATION","MODHAILA",2,34
"846","E104","CANTT RLY
STATION","MOHANSARAI",12,324
"847","E104","CANTT RLY
STATION","MURDAHA",1,27
"848","E104","CANTT RLY
STATION","RAJATALAB",11,363
"849","E104","CANTT RLY
STATION","RAKHAUNA",1,38
"850","E104","CANTT RLY
STATION","ROHANIA",7,154
"851","E104","CANTT RLY
STATION","SADHU KI KUTIYA",7,266
"852","E104","CANTT RLY
STATION","SAHABABAD",2,54
"853","E104","CANTT RLY
STATION","SINDHORA",19,817
"854","E104","CHANDMARI","BHULLANPUR",1,33
"855","E104","CHANDMARI","CANTT RLY STATION",1,22
"856","E104","CHANDMARI","MARUEE",3,99
"857","E104","CHANDMARI","MIRZAMURAD
BAZAR",4,192
"858","E104","CHANDMARI","PALAHI PATTI",2,54
"859","E104","CHANDMARI","SINDHORA",26,858
"860","E104","CHANDPUR
CHAURAHA","BELWARIYA",1,33
"861","E104","CHANDPUR
CHAURAHA","BHOJUBEER",1,22
"862","E104","CHANDPUR
CHAURAHA","BHULLANPUR",1,12
"863","E104","CHANDPUR
CHAURAHA","CANTT RLY STATION",9,153
"864","E104","CHANDPUR
CHAURAHA","GARTHAMA",4,172
"865","E104","CHANDPUR
CHAURAHA","LAHARTARA",1,12
"866","E104","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",2,76
"867","E104","CHANDPUR
CHAURAHA","MOHANSARAI",2,44
"868","E104","CHANDPUR
CHAURAHA","MURDAHA",1,33
"869","E104","CHANDPUR
CHAURAHA","PALAHI PATTI",3,129
"870","E104","CHANDPUR
CHAURAHA","ROHANIA",2,24
"871","E104","CHANDPUR
CHAURAHA","SADHU KI KUTIYA",1,33
"872","E104","CHANDPUR
CHAURAHA","SAHABABAD",1,22
"873","E104","CHANDPUR
CHAURAHA","SARAIYA",2,86
"874","E104","CHANDPUR
CHAURAHA","SINDHORA",11,528
"875","E104","CIRCUIT HOUSE","MOHANSARAI",2,66
"876","E104","CIRCUIT HOUSE","ROHANIA",2,54
"877","E104","CIRCUIT HOUSE","SARAIYA",2,76
"878","E104","CIRCUIT HOUSE","SINDHORA",1,38
"879","E104","GARTHAMA","AYAR",3,66
"880","E104","GARTHAMA","BHOJUBEER",6,198
"881","E104","GARTHAMA","CANTT RLY STATION",6,228
"882","E104","GARTHAMA","CHANDMARI",3,81
"883","E104","GARTHAMA","CHANDPUR
CHAURAHA",6,258
"884","E104","GARTHAMA","JAGATPUR",1,48
"885","E104","GARTHAMA","KACHAHARI",1,33
"886","E104","GARTHAMA","RAJATALAB",3,162
"887","E104","GARTHAMA","SADHU KI KUTIYA",8,472
"888","E104","GOSAIPUR","MOHANSARAI",2,96
"889","E104","JAGATPUR","CANTT RLY STATION",7,154
"890","E104","JAGATPUR","CANTT RLY
STATION",3,66
"891","E104","JAGATPUR","KACHAHARI",3,81
"892","E104","JAGATPUR","NADESAR",1,27
"893","E104","KACHAHARI","CANTT RLY STATION",2,24
"894","E104","KACHAHARI","GARTHAMA",1,33
"895","E104","KACHAHARI","MIRZAMURAD
BAZAR",1,43
"896","E104","KACHAHARI","MOHANSARAI",1,33
"897","E104","KACHAHARI","RAJATALAB",2,76
"898","E104","KIT","CANTT RLY STATION",4,152
"899","E104","KIT","CANTT RLY
STATION",3,114
"900","E104","KIT","CHANDPUR
CHAURAHA",2,66
"901","E104","KIT","LAHARTARA",1,38
"902","E104","KIT","MURDAHA",2,96
"903","E104","LAHARTARA","BHULLANPUR",1,17
"904","E104","LAHARTARA","CANTT RLY STATION",2,24
"905","E104","LAHARTARA","CHANDPUR
CHAURAHA",2,24
"906","E104","LAHARTARA","MARUEE",6,258
"907","E104","LAHARTARA","MIRZAMURAD
BAZAR",1,38
"908","E104","LAHARTARA","MODHAILA",1,17
"909","E104","LAHARTARA","MOHANSARAI",1,27
"910","E104","LAHARTARA","RAKHAUNA",1,33
"911","E104","LAHARTARA","ROHANIA",2,34
"912","E104","LALPUR T.F.C.","BHULLANPUR",1,33
"913","E104","LALPUR T.F.C.","CANTT RLY STATION",2,44
"914","E104","LALPUR T.F.C.","CANTT RLY
STATION",1,22
"915","E104","LALPUR T.F.C.","GOSAIPUR",1,22
"916","E104","LALPUR T.F.C.","MIRZAMURAD
BAZAR",2,96
"917","E104","MARUEE","AHIRAULI",1,22
"918","E104","MARUEE","CANTT RLY
STATION",1,43
"919","E104","MARUEE","CHANDMARI",3,99
"920","E104","MARUEE","KACHAHARI",1,38
"921","E104","MARUEE","PALAHI PATTI",1,17
"922","E104","MARUEE","SADHU KI KUTIYA",2,118
"923","E104","MIRZAMURAD BAZAR","CANTT RLY STATION",4,172
"924","E104","MIRZAMURAD BAZAR","CHANDMARI",1,48
"925","E104","MIRZAMURAD BAZAR","GARTHAMA",4,236
"926","E104","MIRZAMURAD BAZAR","SINDHORA",2,128
"927","E104","MIRZAMURAD
BAZAR","BOULIA",2,76
"928","E104","MIRZAMURAD
BAZAR","CANTT RLY STATION",5,215
"929","E104","MIRZAMURAD
BAZAR","CANTT RLY
STATION",22,946
"930","E104","MIRZAMURAD
BAZAR","CHANDPUR
CHAURAHA",2,76
"931","E104","MIRZAMURAD
BAZAR","JAGATPUR",1,33
"932","E104","MIRZAMURAD
BAZAR","KACHAHARI",3,129
"933","E104","MIRZAMURAD
BAZAR","MODHAILA",1,33
