"","R.N","FROM","TO","prs","revenue"
"936","E104","SINDHORA","RAJATALAB",2,118
"937","E104","SINDHORA","RAKHAUNA",2,118
"938","E104","SINDHORA","ROHANIA",7,336
"939","E106","ASAPUR","CANTT RLY STATION",9,198
"940","E106","ASAPUR","CHANDPUR
CHAURAHA",1,27
"941","E106","ASAPUR","CHIRAIGAON BLOCK",1,17
"942","E106","ASAPUR","CHUBEYPUR",2,54
"943","E106","ASAPUR","DHAKHAWA",1,38
"944","E106","ASAPUR","DUBKIYA",1,22
"945","E106","ASAPUR","LAHARTARA",1,22
"946","E106","ASAPUR","MARKANDEY
MAHADEV",1,38
"947","E106","ASAPUR","POLICE LINE",1,17
"948","E106","ASAPUR","ROHANIA",1,33
"949","E106","ASAPUR","SADHU KI KUTIYA",1,43
"950","E106","ASAPUR","UMARAHA",1,17
"951","E106","BHULLANPUR","CANTT RLY STATION",3,66
"952","E106","BHULLANPUR","LAHARTARA",1,17
"953","E106","BHULLANPUR","MIRZAMURAD E
STATION",1,33
"954","E106","BHULLANPUR","PANDEYPUR",1,27
"955","E106","BHULLANPUR","RAJATALAB",1,22
"956","E106","BHULLANPUR","UGAPUR",2,86
"957","E106","BOULIA","MOHANSARAI",1,27
"958","E106","BOULIA","PURANA RTO",1,22
"959","E106","BOULIA","RAJATALAB",1,27
"960","E106","BOULIA","RAKHAUNA",1,33
"961","E106","BOULIA","SAHABABAD",2,44
"962","E106","CANTT RLY STATION","ASAPUR",13,286
"963","E106","CANTT RLY STATION","BHULLANPUR",2,44
"964","E106","CANTT RLY STATION","CHANDPUR
CHAURAHA",6,102
"965","E106","CANTT RLY STATION","CHANDRAWATI",3,129
"966","E106","CANTT RLY STATION","CHIRAIGAON BLOCK",3,81
"967","E106","CANTT RLY STATION","CHUBEYPUR",21,798
"968","E106","CANTT RLY STATION","DHAKHAWA",1,43
"969","E106","CANTT RLY STATION","DUBKIYA",4,132
"970","E106","CANTT RLY STATION","JAGATPUR",15,330
"971","E106","CANTT RLY STATION","KAITHI",45,1935
"972","E106","CANTT RLY STATION","KHAJURI",1,12
"973","E106","CANTT RLY STATION","KIT",8,304
"974","E106","CANTT RLY STATION","LEDHUPUR",23,506
"975","E106","CANTT RLY STATION","MARKANDEY
MAHADEV",36,1728
"976","E106","CANTT RLY STATION","MIRZAMURAD BAZAR",5,215
"977","E106","CANTT RLY STATION","MIRZAMURAD E
STATION",8,344
"978","E106","CANTT RLY STATION","MIRZAMURAD
BAZAR",5,215
"979","E106","CANTT RLY STATION","MODHAILA",2,34
"980","E106","CANTT RLY STATION","MOHANSARAI",31,837
"981","E106","CANTT RLY STATION","PAHARIYA",18,306
"982","E106","CANTT RLY STATION","PANDEYPUR",10,170
"983","E106","CANTT RLY STATION","RAJATALAB",29,957
"984","E106","CANTT RLY STATION","ROHANIA",7,154
"985","E106","CANTT RLY STATION","SADHU KI KUTIYA",6,228
"986","E106","CANTT RLY STATION","SAHABABAD",3,81
"987","E106","CANTT RLY STATION","SAHAPUR",5,165
"988","E106","CANTT RLY STATION","UGAPUR",8,304
"989","E106","CANTT RLY STATION","UMARAHA",11,297
"990","E106","CHANDPUR
CHAURAHA","CANTT RLY STATION",4,68
"991","E106","CHANDPUR
CHAURAHA","CHANDRAWATI",3,129
"992","E106","CHANDPUR
CHAURAHA","CHAUKAGHAT",1,17
"993","E106","CHANDPUR
CHAURAHA","MIRZAMURAD BAZAR",1,38
"994","E106","CHANDPUR
CHAURAHA","MOHANSARAI",1,22
"995","E106","CHANDPUR
CHAURAHA","PAHARIYA",1,22
"996","E106","CHANDPUR
CHAURAHA","RAJATALAB",2,54
"997","E106","CHANDPUR
CHAURAHA","SADHU KI KUTIYA",2,66
"998","E106","CHANDPUR
CHAURAHA","UMARAHA",1,33
"999","E106","CHANDRAWATI","CANTT RLY STATION",10,430
"1000","E106","CHANDRAWATI","CHANDPUR
CHAURAHA",1,43
"1001","E106","CHANDRAWATI","CHAUKAGHAT",4,152
"1002","E106","CHANDRAWATI","PANDEYPUR",1,38
"1003","E106","CHANDRAWATI","POLICE LINE",2,76
"1004","E106","CHAUKAGHAT","CHUBEYPUR",1,38
"1005","E106","CHAUKAGHAT","KAITHI",1,43
"1006","E106","CHAUKAGHAT","LEDHUPUR",2,44
"1007","E106","CHAUKAGHAT","MARKANDEY
MAHADEV",1,43
"1008","E106","CHIRAIGAON BLOCK","CANTT RLY STATION",4,108
"1009","E106","CHIRAIGAON BLOCK","CHANDRAWATI",2,54
"1010","E106","CHIRAIGAON BLOCK","CHAUKAGHAT",2,54
"1011","E106","CHIRAIGAON BLOCK","CHUBEYPUR",2,44
"1012","E106","CHIRAIGAON BLOCK","DUBKIYA",1,17
"1013","E106","CHIRAIGAON BLOCK","KHAJURI",1,22
"1014","E106","CHIRAIGAON BLOCK","LAHARTARA",1,27
"1015","E106","CHIRAIGAON BLOCK","PAHARIYA",2,44
"1016","E106","CHIRAIGAON BLOCK","PANDEYPUR",2,44
"1017","E106","CHIRAIGAON BLOCK","POLICE LINE",3,66
"1018","E106","CHIRAIGAON BLOCK","ROHANIA",1,38
"1019","E106","CHIRAIGAON BLOCK","UGAPUR",1,27
"1020","E106","CHUBEYPUR","ASAPUR",3,81
"1021","E106","CHUBEYPUR","CANTT RLY STATION",36,1368
"1022","E106","CHUBEYPUR","CHANDRAWATI",1,17
"1023","E106","CHUBEYPUR","CHAUKAGHAT",1,38
"1024","E106","CHUBEYPUR","KHAJURI",6,198
"1025","E106","CHUBEYPUR","LAHARTARA",2,76
"1026","E106","CHUBEYPUR","MARKANDEY
MAHADEV",2,44
"1027","E106","CHUBEYPUR","MIRZAMURAD BAZAR",5,295
"1028","E106","CHUBEYPUR","MIRZAMURAD E
STATION",1,59
"1029","E106","CHUBEYPUR","MODHAILA",2,86
"1030","E106","CHUBEYPUR","MOHANSARAI",5,240
"1031","E106","CHUBEYPUR","PAHARIYA",1,33
"1032","E106","CHUBEYPUR","PANDEYPUR",2,66
"1033","E106","CHUBEYPUR","POLICE LINE",13,429
"1034","E106","CHUBEYPUR","PURANA RTO",4,108
"1035","E106","CHUBEYPUR","RAJATALAB",2,108
"1036","E106","CHUBEYPUR","RAKHAUNA",4,216
"1037","E106","CHUBEYPUR","ROHANIA",6,258
"1038","E106","DHAKHAWA","CANTT RLY STATION",2,86
"1039","E106","DHAKHAWA","PANDEYPUR",2,76
"1040","E106","DUBKIYA","BHULLANPUR",1,38
"1041","E106","DUBKIYA","CANTT RLY STATION",5,165
"1042","E106","DUBKIYA","PAHARIYA",1,27
"1043","E106","DUBKIYA","PANDEYPUR",3,81
"1044","E106","DUBKIYA","POLICE LINE",2,54
"1045","E106","DUBKIYA","RAJATALAB",2,96
"1046","E106","JAGATPUR","ASAPUR",1,33
"1047","E106","JAGATPUR","CANTT RLY STATION",9,198
"1048","E106","JAGATPUR","MIRZAMURAD E
STATION",2,66
"1049","E106","JAGATPUR","PANDEYPUR",2,54
"1050","E106","JAGATPUR","POLICE LINE",2,54
"1051","E106","KAITHI","ASAPUR",1,38
"1052","E106","KAITHI","CANTT RLY STATION",72,3096
"1053","E106","KAITHI","CHANDPUR
CHAURAHA",1,48
"1054","E106","KAITHI","CHAUKAGHAT",2,86
"1055","E106","KAITHI","CHIRAIGAON BLOCK",2,66
"1056","E106","KAITHI","CHUBEYPUR",9,198
"1057","E106","KAITHI","DUBKIYA",2,54
"1058","E106","KAITHI","KHAJURI",1,43
"1059","E106","KAITHI","MODHAILA",5,240
"1060","E106","KAITHI","MOHANSARAI",5,295
"1061","E106","KAITHI","PURANA RTO",10,380
"1062","E106","KHAJURI","MARKANDEY
MAHADEV",1,43
"1063","E106","KIT","CANTT RLY STATION",4,152
"1064","E106","KIT","CHANDPUR CHAURAHA",1,33
"1065","E106","KIT","CHANDPUR
CHAURAHA",4,132
"1066","E106","KIT","CHIRAIGAON BLOCK",1,48
"1067","E106","KIT","JAGATPUR",1,27
"1068","E106","KIT","MODHAILA",2,66
"1069","E106","KIT","PAHARIYA",4,172
"1070","E106","KIT","PANDEYPUR",1,43
"1071","E106","KIT","POLICE LINE",1,43
"1072","E106","KIT","PURANA RTO",1,43
"1073","E106","LAHARTARA","CHIRAIGAON BLOCK",1,27
"1074","E106","LAHARTARA","DUBKIYA",3,99
"1075","E106","LAHARTARA","MARKANDEY
MAHADEV",1,48
"1076","E106","LAHARTARA","MIRZAMURAD E
STATION",4,152
"1077","E106","LAHARTARA","PANDEYPUR",1,17
"1078","E106","LAHARTARA","RAKHAUNA",2,66
"1079","E106","LAHARTARA","ROHANIA",1,17
"1080","E106","LAHARTARA","SAHABABAD",6,132
"1081","E106","LEDHUPUR","CANTT RLY STATION",14,308
"1082","E106","LEDHUPUR","CHANDPUR
CHAURAHA",5,165
"1083","E106","LEDHUPUR","LAHARTARA",1,27
"1084","E106","LEDHUPUR","PAHARIYA",1,17
"1085","E106","LEDHUPUR","PANDEYPUR",1,17
"1086","E106","MARKANDEY
MAHADEV","ASAPUR",10,380
"1087","E106","MARKANDEY
MAHADEV","BOULIA",1,48
"1088","E106","MARKANDEY
MAHADEV","CANTT RLY STATION",45,2160
"1089","E106","MARKANDEY
MAHADEV","CHANDPUR
CHAURAHA",2,96
"1090","E106","MARKANDEY
MAHADEV","CHAUKAGHAT",12,516
"1091","E106","MARKANDEY
MAHADEV","CHIRAIGAON BLOCK",5,165
"1092","E106","MARKANDEY
MAHADEV","CHUBEYPUR",7,154
"1093","E106","MARKANDEY
MAHADEV","DUBKIYA",1,27
"1094","E106","MARKANDEY
MAHADEV","JAGATPUR",1,54
"1095","E106","MARKANDEY
MAHADEV","KHAJURI",1,43
"1096","E106","MARKANDEY
MAHADEV","MIRZAMURAD BAZAR",1,65
"1097","E106","MARKANDEY
MAHADEV","PANDEYPUR",2,86
"1098","E106","MARKANDEY
MAHADEV","PURANA RTO",10,380
"1099","E106","MIRZAMURAD BAZAR","ASAPUR",1,48
"1100","E106","MIRZAMURAD BAZAR","CANTT RLY STATION",7,301
"1101","E106","MIRZAMURAD BAZAR","DUBKIYA",1,54
"1102","E106","MIRZAMURAD BAZAR","LAHARTARA",1,38
"1103","E106","MIRZAMURAD BAZAR","LEDHUPUR",1,48
"1104","E106","MIRZAMURAD BAZAR","MODHAILA",2,66
"1105","E106","MIRZAMURAD BAZAR","PAHARIYA",9,387
"1106","E106","MIRZAMURAD BAZAR","PANDEYPUR",1,43
"1107","E106","MIRZAMURAD BAZAR","RAJATALAB",1,22
"1108","E106","MIRZAMURAD E
STATION","CANTT RLY STATION",2,86
"1109","E106","MIRZAMURAD E
STATION","MARKANDEY
MAHADEV",1,65
"1110","E106","MIRZAMURAD E
STATION","SAHABABAD",2,54
"1111","E106","MIRZAMURAD
BAZAR","PAHARIYA",1,43
"1112","E106","MODHAILA","CANTT RLY STATION",3,51
"1113","E106","MODHAILA","CHUBEYPUR",1,43
"1114","E106","MODHAILA","DUBKIYA",5,190
"1115","E106","MODHAILA","MIRZAMURAD E
STATION",2,76
"1116","E106","MODHAILA","MOHANSARAI",2,44
"1117","E106","MODHAILA","PANDEYPUR",1,22
"1118","E106","MODHAILA","RAJATALAB",1,27
"1119","E106","MODHAILA","SAHABABAD",1,17
"1120","E106","MOHANSARAI","CANTT RLY STATION",20,540
"1121","E106","MOHANSARAI","CHANDPUR
CHAURAHA",1,22
"1122","E106","MOHANSARAI","CHUBEYPUR",1,48
"1123","E106","MOHANSARAI","PAHARIYA",2,66
"1124","E106","MOHANSARAI","PANDEYPUR",1,33
"1125","E106","MOHANSARAI","POLICE LINE",2,66
"1126","E106","MOHANSARAI","ROHANIA",3,51
"1127","E106","PAHARIYA","ASAPUR",1,12
"1128","E106","PAHARIYA","CANTT RLY STATION",3,51
"1129","E106","PAHARIYA","CHANDRAWATI",2,76
"1130","E106","PAHARIYA","CHUBEYPUR",3,99
"1131","E106","PAHARIYA","MARKANDEY
MAHADEV",4,172
"1132","E106","PAHARIYA","SWARVED MANDIR",1,22
"1133","E106","PAHARIYA","UMARAHA",2,44
"1134","E106","PANDEYPUR","ASAPUR",3,51
"1135","E106","PANDEYPUR","CANTT RLY STATION",4,68
"1136","E106","PANDEYPUR","CHANDRAWATI",3,114
"1137","E106","PANDEYPUR","CHUBEYPUR",6,198
"1138","E106","PANDEYPUR","DUBKIYA",1,27
"1139","E106","PANDEYPUR","KAITHI",9,387
"1140","E106","PANDEYPUR","LAHARTARA",1,17
"1141","E106","PANDEYPUR","MARKANDEY
MAHADEV",5,215
"1142","E106","PANDEYPUR","MODHAILA",1,22
"1143","E106","PANDEYPUR","MOHANSARAI",1,33
"1144","E106","PANDEYPUR","RAJATALAB",1,38
"1145","E106","PANDEYPUR","SAHAPUR",1,33
"1146","E106","PANDEYPUR","SWARVED MANDIR",1,27
"1147","E106","PANDEYPUR","UGAPUR",1,33
"1148","E106","PANDEYPUR","UMARAHA",1,22
"1149","E106","POLICE LINE","ASAPUR",4,68
"1150","E106","POLICE LINE","CANTT RLY STATION",2,24
"1151","E106","POLICE LINE","CHANDRAWATI",6,228
"1152","E106","POLICE LINE","CHIRAIGAON BLOCK",2,44
"1153","E106","POLICE LINE","CHUBEYPUR",22,726
"1154","E106","POLICE LINE","DUBKIYA",1,27
"1155","E106","POLICE LINE","KAITHI",4,172
"1156","E106","POLICE LINE","MARKANDEY
MAHADEV",8,344
"1157","E106","POLICE LINE","PAHARIYA",1,12
"1158","E106","POLICE LINE","SWARVED MANDIR",1,27
"1159","E106","POLICE LINE","UMARAHA",1,27
"1160","E106","PURANA RTO","DHAKHAWA",1,38
"1161","E106","RAJATALAB","BHULLANPUR",2,44
"1162","E106","RAJATALAB","BOULIA",2,54
"1163","E106","RAJATALAB","CANTT RLY STATION",22,726
"1164","E106","RAJATALAB","CHAUKAGHAT",2,66
"1165","E106","RAJATALAB","CHIRAIGAON BLOCK",1,43
"1166","E106","RAJATALAB","PAHARIYA",1,38
"1167","E106","RAJATALAB","PANDEYPUR",3,114
"1168","E106","RAJATALAB","POLICE LINE",1,38
"1169","E106","RAJATALAB","PURANA RTO",2,76
"1170","E106","RAJATALAB","UGAPUR",1,54
"1171","E106","RAKHAUNA","CANTT RLY STATION",2,76
"1172","E106","RAKHAUNA","CHANDPUR
CHAURAHA",2,66
"1173","E106","RAKHAUNA","LEDHUPUR",1,43
"1174","E106","RAKHAUNA","PANDEYPUR",1,38
"1175","E106","ROHANIA","CANTT RLY STATION",9,198
"1176","E106","ROHANIA","LAHARTARA",1,17
"1177","E106","ROHANIA","LEDHUPUR",2,66
"1178","E106","ROHANIA","MIRZAMURAD BAZAR",1,33
"1179","E106","ROHANIA","MIRZAMURAD E
STATION",1,33
"1180","E106","ROHANIA","RAJATALAB",1,22
"1181","E106","ROHANIA","SADHU KI KUTIYA",1,27
"1182","E106","SADHU KI KUTIYA","ASAPUR",4,172
"1183","E106","SADHU KI KUTIYA","BOULIA",1,33
"1184","E106","SADHU KI KUTIYA","CANTT RLY STATION",6,228
"1185","E106","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",3,99
"1186","E106","SADHU KI KUTIYA","JAGATPUR",1,27
"1187","E106","SADHU KI KUTIYA","SAHAPUR",2,108
"1188","E106","SAHABABAD","CANTT RLY STATION",5,135
"1189","E106","SAHABABAD","PANDEYPUR",1,33
"1190","E106","SAHAPUR","CANTT RLY STATION",5,165
"1191","E106","SAHAPUR","CHANDPUR CHAURAHA",1,38
"1192","E106","SAHAPUR","CHANDPUR
CHAURAHA",1,38
"1193","E106","SAHAPUR","MIRZAMURAD
BAZAR",1,59
"1194","E106","UGAPUR","CANTT RLY STATION",1,38
"1195","E106","UGAPUR","PANDEYPUR",1,33
"1196","E106","UMARAHA","ASAPUR",1,17
"1197","E106","UMARAHA","CANTT RLY STATION",3,81
"1198","E106","UMARAHA","CHANDPUR CHAURAHA",1,33
"1199","E106","UMARAHA","CHANDPUR
CHAURAHA",1,33
"1200","E106","UMARAHA","CHUBEYPUR",1,22
"1201","E106","UMARAHA","KHAJURI",1,27
"1202","E106","UMARAHA","MIRZAMURAD BAZAR",1,54
"1203","E106","UMARAHA","PAHARIYA",3,66
"1204","E106","UMARAHA","SADHU KI KUTIYA",2,96
"1205","E107 (B)","CANTT RLY
STATION","DURGA KUND",3,51
"1206","E107 (B)","CANTT RLY
STATION","LANKA",3,66
"1207","E107 (B)","PANDEYPUR","CANTT RLY STATION",2,34
"1208","E107 (B)","SARNATH MUSEAM","CANTT RLY STATION",2,44
"1209","E107 (B)","SARNATH MUSEAM","LANKA",7,231
"1210","E107
(A)","AHSAPUR","CANTT RLY STATION",8,176
"1211","E107
(A)","AHSAPUR","MOHANSARAI",1,38
"1212","E107
(A)","BHULLANPUR","CANTT RLY STATION",3,66
"1213","E107
(A)","BHULLANPUR","CANTT RLY
STATION",2,44
"1214","E107
(A)","BHULLANPUR","PAHARIYA",1,27
"1215","E107
(A)","BOULIA","CANTT RLY STATION",5,60
"1216","E107
(A)","BOULIA","MIRZAMURAD
BAZAR",1,38
"1217","E107
(A)","BOULIA","PAHARIYA",1,22
"1218","E107
(A)","BOULIA","RAJATALAB",3,81
"1219","E107
(A)","CANTT RLY STATION","AHSAPUR",3,66
"1220","E107
(A)","CANTT RLY STATION","JAGATPUR",5,110
"1221","E107
(A)","CANTT RLY STATION","KIT",1,38
"1222","E107
(A)","CANTT RLY STATION","MIRZAMURAD
BAZAR",7,301
"1223","E107
(A)","CANTT RLY STATION","MODHAILA",5,85
"1224","E107
(A)","CANTT RLY STATION","MOHANSARAI",30,810
"1225","E107
(A)","CANTT RLY STATION","PAHARIYA",5,85
"1226","E107
(A)","CANTT RLY STATION","PANDEYPUR",1,17
"1227","E107
(A)","CANTT RLY STATION","RAJATALAB",18,594
"1228","E107
(A)","CANTT RLY STATION","RAKHAUNA",1,38
"1229","E107
(A)","CANTT RLY STATION","ROHANIA",14,308
"1230","E107
(A)","CANTT RLY STATION","SADHU KI KUTIYA",4,152
"1231","E107
(A)","CANTT RLY STATION","SARNATH MUSEAM",18,396
"1232","E107
(A)","CANTT RLY
STATION","BHULLANPUR",1,22
"1233","E107
(A)","CANTT RLY
STATION","CHANDPUR
CHAURAHA",1,17
"1234","E107
(A)","CANTT RLY
STATION","JAGATPUR",2,44
"1235","E107
(A)","CANTT RLY
STATION","MIRZAMURAD
BAZAR",2,86
"1236","E107
(A)","CANTT RLY
STATION","MOHANSARAI",3,81
"1237","E107
(A)","CANTT RLY
STATION","PAHARIYA",7,119
"1238","E107
(A)","CANTT RLY
STATION","RAJATALAB",1,33
"1239","E107
(A)","CANTT RLY
STATION","SADHU KI KUTIYA",5,190
"1240","E107
(A)","CANTT RLY
STATION","SARNATH
MUSEAM",12,264
"1241","E107
(A)","CHANDPUR
CHAURAHA","CANTT RLY STATION",2,34
"1242","E107
(A)","CHANDPUR
CHAURAHA","MOHANSARAI",2,44
"1243","E107
(A)","CHANDPUR
CHAURAHA","SADHU KI KUTIYA",2,66
"1244","E107
(A)","CHAUKAGHAT","HAVELIYA
CHAURAHA",1,22
"1245","E107
(A)","HAVELIYA
CHAURAHA","CANTT RLY STATION",1,22
"1246","E107
(A)","HAVELIYA
CHAURAHA","CHAUKAGHAT",1,22
"1247","E107
(A)","HAVELIYA
CHAURAHA","POLICE LINE",1,17
"1248","E107
(A)","HAVELIYA
CHAURAHA","SADHU KI KUTIYA",1,48
"1249","E107
(A)","JAGATPUR","CANTT RLY STATION",3,66
"1250","E107
(A)","JAGATPUR","CANTT RLY
STATION",5,110
"1251","E107
(A)","JAGATPUR","PANDEYPUR",3,81
"1252","E107
(A)","KHAJURI","AHSAPUR",1,17
"1253","E107
(A)","KHAJURI","CANTT RLY
STATION",1,12
"1254","E107
(A)","KIT","CANTT RLY STATION",5,190
"1255","E107
(A)","KIT","CANTT RLY
STATION",2,76
"1256","E107
(A)","KIT","CHANDPUR
CHAURAHA",1,33
"1257","E107
(A)","KIT","PAHARIYA",1,43
"1258","E107
(A)","KIT","SARNATH MUSEAM",1,48
"1259","E107
(A)","LAHARTARA","BHULLANPUR",1,17
"1260","E107
(A)","LAHARTARA","CANTT RLY STATION",3,36
"1261","E107
(A)","LAHARTARA","CANTT RLY
STATION",1,12
"1262","E107
(A)","LAHARTARA","MOHANSARAI",1,27
"1263","E107
(A)","LAHARTARA","ROHANIA",1,17
"1264","E107
(A)","MIRZAMURAD
BAZAR","AHSAPUR",1,48
"1265","E107
(A)","MIRZAMURAD
BAZAR","CANTT RLY
STATION",8,344
"1266","E107
(A)","MIRZAMURAD
BAZAR","CHAUKAGHAT",1,43
"1267","E107
(A)","MIRZAMURAD
BAZAR","LAHARTARA",3,114
"1268","E107
(A)","MIRZAMURAD
BAZAR","MODHAILA",4,132
"1269","E107
(A)","MIRZAMURAD
BAZAR","PAHARIYA",2,86
"1270","E107
(A)","MIRZAMURAD
BAZAR","PANDEYPUR",6,258
"1271","E107
(A)","MIRZAMURAD
BAZAR","ROHANIA",1,33
"1272","E107
(A)","MIRZAMURAD
BAZAR","SARNATH MUSEAM",1,48
"1273","E107
(A)","MIRZAMURAD
BAZAR","SARNATH
MUSEAM",1,48
"1274","E107
(A)","MODHAILA","CANTT RLY STATION",3,51
"1275","E107
(A)","MODHAILA","CANTT RLY
STATION",2,34
"1276","E107
(A)","MODHAILA","SADHU KI KUTIYA",1,33
"1277","E107
(A)","MOHANSARAI","BHULLANPUR",4,88
"1278","E107
(A)","MOHANSARAI","CANTT RLY STATION",20,540
"1279","E107
(A)","MOHANSARAI","CANTT RLY
STATION",16,432
"1280","E107
(A)","MOHANSARAI","CHANDPUR
CHAURAHA",1,22
"1281","E107
(A)","MOHANSARAI","MODHAILA",1,22
"1282","E107
(A)","MOHANSARAI","PAHARIYA",1,33
"1283","E107
(A)","MOHANSARAI","PANDEYPUR",1,33
"1284","E107
(A)","MOHANSARAI","POLICE LINE",3,99
"1285","E107
(A)","MOHANSARAI","SARNATH MUSEAM",1,38
"1286","E107
(A)","PAHARIYA","CANTT RLY STATION",3,51
"1287","E107
(A)","PAHARIYA","CANTT RLY
STATION",1,17
"1288","E107
(A)","PAHARIYA","CHAUKAGHAT",1,17
"1289","E107
(A)","PAHARIYA","LAHARTARA",1,22
"1290","E107
(A)","PANDEYPUR","PURANA RTO",1,12
"1291","E107
(A)","PANDEYPUR","SARNATH MUSEAM",1,17
"1292","E107
(A)","PANDEYPUR","SARNATH
MUSEAM",1,17
"1293","E107
(A)","POLICE LINE","SARNATH MUSEAM",1,22
"1294","E107
(A)","RAJATALAB","AHSAPUR",1,43
"1295","E107
(A)","RAJATALAB","BHULLANPUR",3,66
"1296","E107
(A)","RAJATALAB","CANTT RLY STATION",5,165
"1297","E107
(A)","RAJATALAB","CANTT RLY
STATION",4,132
"1298","E107
(A)","RAJATALAB","PAHARIYA",1,38
"1299","E107
(A)","RAJATALAB","PANDEYPUR",1,38
"1300","E107
(A)","RAJATALAB","PURANA RTO",2,76
"1301","E107
(A)","RAJATALAB","SARNATH
MUSEAM",2,86
"1302","E107
(A)","RAKHAUNA","PANDEYPUR",1,38
"1303","E107
(A)","ROHANIA","CANTT RLY STATION",9,198
"1304","E107
(A)","ROHANIA","CANTT RLY
STATION",1,22
"1305","E107
(A)","ROHANIA","LAHARTARA",1,17
"1306","E107
(A)","ROHANIA","RAJATALAB",1,22
"1307","E107
(A)","SADHU KI KUTIYA","AHSAPUR",3,129
"1308","E107
(A)","SADHU KI KUTIYA","BOULIA",1,33
"1309","E107
(A)","SADHU KI KUTIYA","CANTT RLY STATION",7,266
"1310","E107
(A)","SADHU KI KUTIYA","CANTT RLY
STATION",6,228
"1311","E107
(A)","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",1,33
"1312","E107
(A)","SADHU KI KUTIYA","CHAUKAGHAT",2,76
"1313","E107
(A)","SAHABABAD","CANTT RLY STATION",3,81
"1314","E107
(A)","SAHABABAD","CANTT RLY
STATION",1,27
"1315","E107
(A)","SAHABABAD","MODHAILA",1,17
"1316","E107
(A)","SARNATH MUSEAM","CANTT RLY STATION",30,660
"1317","E107
(A)","SARNATH MUSEAM","CHAUKAGHAT",1,22
"1318","E107
(A)","SARNATH MUSEAM","LAHARTARA",1,27
"1319","E107
(A)","SARNATH MUSEAM","PANDEYPUR",2,34
"1320","E107
(A)","SARNATH MUSEAM","POLICE LINE",1,22
"1321","E107
(A)","SARNATH
MUSEAM","CANTT RLY
STATION",9,198
"1322","E107
(B)","AHSAPUR","CANTT RLY STATION",9,198
"1323","E107
(B)","AHSAPUR","CANTT RLY
STATION",6,132
"1324","E107
(B)","AHSAPUR","DURGA KUND",1,27
"1325","E107
(B)","AHSAPUR","LANKA",6,198
"1326","E107
(B)","AHSAPUR","PANDEYPUR",1,17
"1327","E107
(B)","AHSAPUR","RATHYATRA",1,27
"1328","E107
(B)","BHELUPUR","CANTT RLY STATION",1,17
"1329","E107
(B)","BHELUPUR","LANKA",1,17
"1330","E107
(B)","BHELUPUR","PAHARIYA",3,66
"1331","E107
(B)","BHELUPUR","PANDEYPUR",1,22
"1332","E107
(B)","CANTT RLY STATION","AHSAPUR",7,154
"1333","E107
(B)","CANTT RLY STATION","BHELUPUR",3,51
"1334","E107
(B)","CANTT RLY STATION","DURGA KUND",8,136
"1335","E107
(B)","CANTT RLY STATION","LANKA",6,132
"1336","E107
(B)","CANTT RLY STATION","PAHARIYA",2,34
"1337","E107
(B)","CANTT RLY STATION","PANDEYPUR",1,17
"1338","E107
(B)","CANTT RLY STATION","RATHYATRA",1,12
"1339","E107
(B)","CANTT RLY STATION","SARNATH MUSEAM",11,242
"1340","E107
(B)","CANTT RLY
STATION","AHSAPUR",1,22
"1341","E107
(B)","CANTT RLY
STATION","BHELUPUR",5,85
"1342","E107
(B)","CANTT RLY
STATION","DURGA KUND",6,102
"1343","E107
(B)","CANTT RLY
STATION","LANKA",38,836
"1344","E107
(B)","CANTT RLY
STATION","PAHARIYA",1,17
"1345","E107
(B)","CANTT RLY
STATION","PANDEYPUR",2,34
"1346","E107
(B)","CANTT RLY
STATION","RATHYATRA",4,48
"1347","E107
(B)","CANTT RLY
STATION","RAVINDERPURI",2,34
"1348","E107
(B)","CANTT RLY
STATION","SARNATH
MUSEAM",13,286
"1349","E107
(B)","CANTT RLY
STATION","SIGRA",1,12
"1350","E107
(B)","DURGA KUND","CANTT RLY STATION",4,68
"1351","E107
(B)","DURGA KUND","PANDEYPUR",4,88
"1352","E107
(B)","HAVELIYA
CHAURAHA","CANTT RLY STATION",1,22
"1353","E107
(B)","HAVELIYA
CHAURAHA","PANDEYPUR",1,17
"1354","E107
(B)","HAVELIYA
CHAURAHA","RAVINDERPURI",1,27
"1355","E107
(B)","HAVELIYA
CHAURAHA","VIDYAPEETH",1,22
"1356","E107
(B)","KHAJURI","AHSAPUR",1,17
"1357","E107
(B)","KHAJURI","CANTT RLY
STATION",1,12
"1358","E107
(B)","LANKA","AHSAPUR",10,330
"1359","E107
(B)","LANKA","CANTT RLY STATION",39,858
"1360","E107
(B)","LANKA","CANTT RLY
STATION",32,704
"1361","E107
(B)","LANKA","CHAUKAGHAT",10,220
"1362","E107
(B)","LANKA","KHAJURI",3,66
"1363","E107
(B)","LANKA","PAHARIYA",11,297
"1364","E107
(B)","LANKA","PANDEYPUR",20,540
"1365","E107
(B)","LANKA","RATHYATRA",4,68
"1366","E107
(B)","LANKA","SARNATH MUSEAM",17,561
"1367","E107
(B)","LANKA","SARNATH
MUSEAM",6,198
"1368","E107
(B)","LANKA","SIGRA",4,68
"1369","E107
(B)","PAHARIYA","BHELUPUR",1,22
"1370","E107
(B)","PAHARIYA","CANTT RLY
STATION",1,17
"1371","E107
(B)","PAHARIYA","DURGA KUND",3,81
